target,feature_set,model,transformation,fold_idx,r2,rmse,mae
HPI,M8_Stage5_PlausibleInteractions,HuberRegressor,LOG1P,14,-0.249494,111.076962,66.41709
HPI,M8_Stage5_PlausibleInteractions,HuberRegressor,LOG1P,15,-0.050193,34.220607,29.738386
HPI,M8_Stage5_PlausibleInteractions,HuberRegressor,LOG1P,16,-0.038238,18.624268,15.483963
HPI,M8_Stage5_PlausibleInteractions,HuberRegressor,LOG1P,17,-0.749379,38.444926,37.695588
HPI,M8_Stage5_PlausibleInteractions,HuberRegressor,LOG1P,18,-0.490875,120.623207,82.426908
HPI,M8_Stage5_PlausibleInteractions,HuberRegressor,LOG1P,19,-0.098063,104.220267,52.462322
HPI,M8_Stage5_PlausibleInteractions,HuberRegressor,LOG1P,20,-11.919082,106.814452,60.682692
HPI,M8_Stage5_PlausibleInteractions,HuberRegressor,LOG1P,21,-0.095014,33.72718,26.098739
HPI,M8_Stage5_PlausibleInteractions,HuberRegressor,LOG1P,22,-0.352028,98.350821,63.251907
HPI,M8_Stage5_PlausibleInteractions,HuberRegressor,LOG1P,23,-0.305244,110.535484,64.267438
HPI,M8_Stage5_PlausibleInteractions,HuberRegressor,LOG1P,24,-11.065058,94.263985,56.811385
HPI,M8_Stage5_PlausibleInteractions,HuberRegressor,LOG1P,25,0.051713,71.997991,47.671076
HPI,M8_Stage5_PlausibleInteractions,HuberRegressor,RAW,1,-2.538005,56.459339,49.102227
HPI,M8_Stage5_PlausibleInteractions,HuberRegressor,RAW,2,-0.439671,140.874604,88.39137
HPI,M8_Stage5_PlausibleInteractions,HuberRegressor,RAW,3,-2.089432,51.643533,43.55908
HPI,M8_Stage5_PlausibleInteractions,HuberRegressor,RAW,4,-3.462206,31.894723,28.38922
HPI,M8_Stage5_PlausibleInteractions,HuberRegressor,RAW,5,-0.551041,82.609729,58.725463
HPI,M8_Stage5_PlausibleInteractions,HuberRegressor,RAW,6,-2.81755,61.576883,47.591334
HPI,M8_Stage5_PlausibleInteractions,HuberRegressor,RAW,7,-0.281394,95.009688,74.907417
HPI,M8_Stage5_PlausibleInteractions,HuberRegressor,RAW,8,-0.44935,40.7377,35.667517
HPI,M8_Stage5_PlausibleInteractions,HuberRegressor,RAW,9,-1.249683,43.082579,37.471329
HPI,M8_Stage5_PlausibleInteractions,HuberRegressor,RAW,10,-0.186468,126.175328,74.171681
HPI,M8_Stage5_PlausibleInteractions,HuberRegressor,RAW,11,-0.082761,85.0793,55.332231
HPI,M8_Stage5_PlausibleInteractions,HuberRegressor,RAW,12,-0.566295,45.929701,44.085247
HPI,M8_Stage5_PlausibleInteractions,HuberRegressor,RAW,13,-0.902078,98.154253,62.020066
HPI,M8_Stage5_PlausibleInteractions,HuberRegressor,RAW,14,-0.234509,110.408893,66.975851
HPI,M8_Stage5_PlausibleInteractions,HuberRegressor,RAW,15,0.051317,32.524722,28.713303
HPI,M8_Stage5_PlausibleInteractions,HuberRegressor,RAW,16,-1.604853,29.500022,23.972104
HPI,M8_Stage5_PlausibleInteractions,HuberRegressor,RAW,17,-0.529708,35.950208,34.896507
HPI,M8_Stage5_PlausibleInteractions,HuberRegressor,RAW,18,-0.415893,117.550742,80.479801
HPI,M8_Stage5_PlausibleInteractions,HuberRegressor,RAW,19,-0.09749,104.193053,58.389743
HPI,M8_Stage5_PlausibleInteractions,HuberRegressor,RAW,20,-4.927653,72.352836,52.36842
HPI,M8_Stage5_PlausibleInteractions,HuberRegressor,RAW,21,0.033733,31.682454,26.616923
HPI,M8_Stage5_PlausibleInteractions,HuberRegressor,RAW,22,-0.31794,97.10304,63.865147
HPI,M8_Stage5_PlausibleInteractions,HuberRegressor,RAW,23,-0.264742,108.807029,63.16437
HPI,M8_Stage5_PlausibleInteractions,HuberRegressor,RAW,24,-5.991277,71.756188,49.288528
HPI,M8_Stage5_PlausibleInteractions,HuberRegressor,RAW,25,-0.008773,74.25868,48.233636
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,LOG1P,1,-0.066245,30.994532,25.486436
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,LOG1P,2,-0.395342,138.688802,82.051311
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,LOG1P,3,-4.1e-05,29.382278,20.903394
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,LOG1P,4,-2.624217,28.74426,22.450025
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,LOG1P,5,-0.709672,86.731323,60.825627
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,LOG1P,6,-0.603517,39.908199,31.722891
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,LOG1P,7,-0.163946,90.550934,54.490552
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,LOG1P,8,-0.793244,45.313705,38.971269
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,LOG1P,9,-0.022835,29.049844,23.61086
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,LOG1P,10,-0.226549,128.288855,69.999554
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,LOG1P,11,-0.168528,88.384718,45.783739
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,LOG1P,12,-0.447765,44.157641,37.624409
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,LOG1P,13,-0.249888,79.56654,40.212437
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,LOG1P,14,-0.230649,110.236175,60.219539
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,LOG1P,15,-0.161938,35.99519,27.94277
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,LOG1P,16,0.353504,14.696489,11.517021
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,LOG1P,17,-0.552404,36.215922,31.59189
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,LOG1P,18,-0.49794,120.908675,81.524729
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,LOG1P,19,-0.126758,105.573223,56.847822
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,LOG1P,20,-0.059011,30.581892,22.526088
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,LOG1P,21,-0.204452,35.372434,26.42642
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,LOG1P,22,-0.225513,93.636246,58.57746
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,LOG1P,23,-0.231156,107.352581,54.225701
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,LOG1P,24,-0.004877,27.204295,16.994704
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,LOG1P,25,-0.172954,80.073894,50.134154
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,RAW,1,-0.001994,30.046177,25.66398
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,RAW,2,-0.34726,136.278329,83.118257
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,RAW,3,-0.100616,30.824389,24.505376
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,RAW,4,-0.183075,16.422914,14.680909
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,RAW,5,-0.855256,90.348607,62.876757
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,RAW,6,-0.226864,34.907881,25.969342
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,RAW,7,-0.16296,90.512572,51.07755
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,RAW,8,-0.907996,46.741065,34.424498
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,RAW,9,-0.116988,30.357448,24.113795
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,RAW,10,-0.166047,125.084777,74.78013
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,RAW,11,-0.17613,88.671749,46.005377
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,RAW,12,-0.108495,38.638813,30.194222
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,RAW,13,-0.240676,79.27278,41.426207
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,RAW,14,-0.166703,107.333962,59.675304
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,RAW,15,-0.291444,37.948167,30.192045
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,RAW,16,-0.106367,19.225614,18.004555
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,RAW,17,-0.543759,36.114938,30.04554
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,RAW,18,-0.510247,121.404355,82.239208
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,RAW,19,-0.096558,104.148822,56.578016
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,RAW,20,-0.041475,30.327644,22.919886
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,RAW,21,-0.133702,34.31781,25.789136
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,RAW,22,-0.287796,95.986173,59.168447
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,RAW,23,-0.142977,103.436724,50.519794
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,RAW,24,-0.158164,29.205602,18.839187
HPI,M8_Stage5_PlausibleInteractions,SVR_RBF,RAW,25,-0.169983,79.972414,50.321885
HEI,M1_Core,Ridge,LOG1P,1,-1.070426,9.741677,8.777411
HEI,M1_Core,Ridge,LOG1P,2,-0.272369,35.866379,19.565675
HEI,M1_Core,Ridge,LOG1P,3,0.162603,7.921117,6.451946
HEI,M1_Core,Ridge,LOG1P,4,-9.694621,7.138657,5.59911
HEI,M1_Core,Ridge,LOG1P,5,-0.833175,15.778543,11.949048
HEI,M1_Core,Ridge,LOG1P,6,-0.42448,8.535666,7.549282
HEI,M1_Core,Ridge,LOG1P,7,-0.129181,20.769212,13.459522
HEI,M1_Core,Ridge,LOG1P,8,0.03676,6.768751,5.239005
HEI,M1_Core,Ridge,LOG1P,9,0.056475,12.119385,8.268823
HEI,M1_Core,Ridge,LOG1P,10,-0.138076,30.966918,16.023486
HEI,M1_Core,Ridge,LOG1P,11,-0.131178,20.134224,10.924262
HEI,M1_Core,Ridge,LOG1P,12,-1.44764,9.644871,8.183216
HEI,M1_Core,Ridge,LOG1P,13,0.193344,10.341493,6.584953
HEI,M1_Core,Ridge,LOG1P,14,-0.069154,29.224923,15.008115
HEI,M1_Core,Ridge,LOG1P,15,-0.192415,12.200559,8.382544
HEI,M1_Core,Ridge,LOG1P,16,0.03664,6.852488,5.024524
HEI,M1_Core,Ridge,LOG1P,17,-0.784695,8.801751,7.936048
HEI,M1_Core,Ridge,LOG1P,18,-0.45626,24.453752,17.320162
HEI,M1_Core,Ridge,LOG1P,19,-0.020242,29.057502,14.617611
HEI,M1_Core,Ridge,LOG1P,20,0.202706,3.82684,2.876283
HEI,M1_Core,Ridge,LOG1P,21,-0.327722,13.164784,9.324264
HEI,M1_Core,Ridge,LOG1P,22,0.005608,19.576936,9.854604
HEI,M1_Core,Ridge,LOG1P,23,-0.093785,29.487453,15.257707
HEI,M1_Core,Ridge,LOG1P,24,-1.523021,9.438163,7.609105
HEI,M1_Core,Ridge,LOG1P,25,0.061145,11.299751,8.412344
HEI,M1_Core,Ridge,RAW,1,-6.207587,18.17602,16.212812
HEI,M1_Core,Ridge,RAW,2,-0.173797,34.44907,20.14279
HEI,M1_Core,Ridge,RAW,3,-4.879364,20.988721,18.534725
HEI,M1_Core,Ridge,RAW,4,-29.296201,12.015115,10.345672
HEI,M1_Core,Ridge,RAW,5,-0.208751,12.812487,9.776798
HEI,M1_Core,Ridge,RAW,6,-4.354175,16.548381,13.419806
HEI,M1_Core,Ridge,RAW,7,-0.00738,19.617105,15.873158
HEI,M1_Core,Ridge,RAW,8,-2.837811,13.510865,10.912828
HEI,M1_Core,Ridge,RAW,9,-0.047339,12.768723,11.432096
HEI,M1_Core,Ridge,RAW,10,-0.015528,29.252182,18.526445
HEI,M1_Core,Ridge,RAW,11,0.152296,17.429759,11.887616
HEI,M1_Core,Ridge,RAW,12,-4.197694,14.05491,13.378828
HEI,M1_Core,Ridge,RAW,13,-0.654482,14.810508,11.890712
HEI,M1_Core,Ridge,RAW,14,0.047018,27.591506,17.788651
HEI,M1_Core,Ridge,RAW,15,0.035958,10.970182,8.975235
HEI,M1_Core,Ridge,RAW,16,-2.49955,13.060509,11.766344
HEI,M1_Core,Ridge,RAW,17,-2.821205,12.879151,10.944237
HEI,M1_Core,Ridge,RAW,18,-0.122255,21.467025,17.318254
HEI,M1_Core,Ridge,RAW,19,0.090927,27.428753,16.761168
HEI,M1_Core,Ridge,RAW,20,-5.542944,10.962704,8.183307
HEI,M1_Core,Ridge,RAW,21,-0.022167,11.551037,9.914297
HEI,M1_Core,Ridge,RAW,22,0.225972,17.272056,11.643815
HEI,M1_Core,Ridge,RAW,23,0.022173,27.880614,17.573507
HEI,M1_Core,Ridge,RAW,24,-7.805244,17.631845,14.728648
HEI,M1_Core,Ridge,RAW,25,-0.824283,15.751272,13.922081
HEI,M1_Core,Lasso,LOG1P,1,-0.431396,8.099976,7.315173
HEI,M1_Core,Lasso,LOG1P,2,-0.232064,35.293741,18.733667
HEI,M1_Core,Lasso,LOG1P,3,0.248959,7.50158,5.916319
HEI,M1_Core,Lasso,LOG1P,4,-3.288909,4.520716,4.059454
HEI,M1_Core,Lasso,LOG1P,5,-1.210221,17.325381,13.345153
HEI,M1_Core,Lasso,LOG1P,6,0.023198,7.068261,6.290423
HEI,M1_Core,Lasso,LOG1P,7,-0.057505,20.099227,11.563079
HEI,M1_Core,Lasso,LOG1P,8,-0.098769,7.229273,5.011825
HEI,M1_Core,Lasso,LOG1P,9,0.073808,12.00755,8.323303
HEI,M1_Core,Lasso,LOG1P,10,-0.134473,30.917859,15.486411
HEI,M1_Core,Lasso,LOG1P,11,-0.166049,20.442211,10.669061
HEI,M1_Core,Lasso,LOG1P,12,-0.288401,6.997584,6.309507
HEI,M1_Core,Lasso,LOG1P,13,0.104155,10.898215,6.245241
HEI,M1_Core,Lasso,LOG1P,14,-0.098068,29.617462,15.37207
HEI,M1_Core,Lasso,LOG1P,15,-0.168606,12.07814,8.383245
HEI,M1_Core,Lasso,LOG1P,16,0.281893,5.91628,4.565869
HEI,M1_Core,Lasso,LOG1P,17,-0.478018,8.009898,7.2755
HEI,M1_Core,Lasso,LOG1P,18,-0.616262,25.762144,18.14645
HEI,M1_Core,Lasso,LOG1P,19,-0.032088,29.225705,14.668509
HEI,M1_Core,Lasso,LOG1P,20,0.272205,3.656248,2.872828
HEI,M1_Core,Lasso,LOG1P,21,-0.347544,13.262689,8.83527
HEI,M1_Core,Lasso,LOG1P,22,-0.05743,20.187924,10.785556
HEI,M1_Core,Lasso,LOG1P,23,-0.077856,29.271941,14.326364
HEI,M1_Core,Lasso,LOG1P,24,0.035426,5.835726,4.999976
HEI,M1_Core,Lasso,LOG1P,25,0.043265,11.406842,8.432457
HEI,M1_Core,Lasso,RAW,1,-6.321432,18.319004,16.319944
HEI,M1_Core,Lasso,RAW,2,-0.17344,34.443825,20.18317
HEI,M1_Core,Lasso,RAW,3,-5.154273,21.473814,18.913392
HEI,M1_Core,Lasso,RAW,4,-29.421291,12.039894,10.302608
HEI,M1_Core,Lasso,RAW,5,-0.196732,12.748626,9.717786
HEI,M1_Core,Lasso,RAW,6,-4.429629,16.664579,13.48285
HEI,M1_Core,Lasso,RAW,7,-0.0077,19.620218,15.932357
HEI,M1_Core,Lasso,RAW,8,-3.052835,13.8842,11.154567
HEI,M1_Core,Lasso,RAW,9,-0.038705,12.715984,11.413139
HEI,M1_Core,Lasso,RAW,10,-0.020364,29.321751,18.552561
HEI,M1_Core,Lasso,RAW,11,0.150435,17.448884,11.921718
HEI,M1_Core,Lasso,RAW,12,-4.240661,14.112883,13.415798
HEI,M1_Core,Lasso,RAW,13,-0.680781,14.927755,11.992718
HEI,M1_Core,Lasso,RAW,14,0.046572,27.597975,17.792078
HEI,M1_Core,Lasso,RAW,15,0.046994,10.907211,8.951944
HEI,M1_Core,Lasso,RAW,16,-2.61628,13.276544,11.921716
HEI,M1_Core,Lasso,RAW,17,-2.939797,13.077478,11.1429
HEI,M1_Core,Lasso,RAW,18,-0.118982,21.435695,17.273974
HEI,M1_Core,Lasso,RAW,19,0.090855,27.429826,16.761163
HEI,M1_Core,Lasso,RAW,20,-5.50633,10.931988,8.1341
HEI,M1_Core,Lasso,RAW,21,-0.02741,11.580626,9.953846
HEI,M1_Core,Lasso,RAW,22,0.230528,17.221153,11.633528
HEI,M1_Core,Lasso,RAW,23,0.019222,27.922639,17.609136
HEI,M1_Core,Lasso,RAW,24,-7.896581,17.723057,14.709259
HEI,M1_Core,Lasso,RAW,25,-0.860638,15.907445,14.042256
HEI,M1_Core,HuberRegressor,LOG1P,1,-0.451131,8.155623,6.968401
HEI,M1_Core,HuberRegressor,LOG1P,2,-0.282253,36.005419,19.847511
HEI,M1_Core,HuberRegressor,LOG1P,3,0.205076,7.717623,6.024782
HEI,M1_Core,HuberRegressor,LOG1P,4,-12.282956,7.955751,6.187271
HEI,M1_Core,HuberRegressor,LOG1P,5,-1.203824,17.30029,13.523967
HEI,M1_Core,HuberRegressor,LOG1P,6,-0.02381,7.236338,5.994711
HEI,M1_Core,HuberRegressor,LOG1P,7,-0.294045,22.233758,15.074601
HEI,M1_Core,HuberRegressor,LOG1P,8,-0.037226,7.023895,5.334614
HEI,M1_Core,HuberRegressor,LOG1P,9,0.048892,12.167989,8.180603
HEI,M1_Core,HuberRegressor,LOG1P,10,-0.16773,31.367762,16.471721
HEI,M1_Core,HuberRegressor,LOG1P,11,-0.191571,20.66471,11.173132
HEI,M1_Core,HuberRegressor,LOG1P,12,-2.116587,10.883343,8.649704
HEI,M1_Core,HuberRegressor,LOG1P,13,0.245242,10.003286,5.878431
HEI,M1_Core,HuberRegressor,LOG1P,14,-0.116395,29.863591,15.012593
HEI,M1_Core,HuberRegressor,LOG1P,15,-0.262261,12.552796,9.029116
HEI,M1_Core,HuberRegressor,LOG1P,16,-0.061328,7.192484,5.035719
HEI,M1_Core,HuberRegressor,LOG1P,17,-0.678471,8.535794,7.513952
HEI,M1_Core,HuberRegressor,LOG1P,18,-0.538137,25.131797,17.711828
HEI,M1_Core,HuberRegressor,LOG1P,19,-0.032856,29.236576,14.485958
HEI,M1_Core,HuberRegressor,LOG1P,20,-0.068115,4.429352,3.550109
HEI,M1_Core,HuberRegressor,LOG1P,21,-0.411212,13.572388,9.937432
HEI,M1_Core,HuberRegressor,LOG1P,22,-0.054313,20.158142,10.226212
HEI,M1_Core,HuberRegressor,LOG1P,23,-0.128692,29.95428,15.532477
HEI,M1_Core,HuberRegressor,LOG1P,24,-0.992278,8.386912,6.612729
HEI,M1_Core,HuberRegressor,LOG1P,25,0.091974,11.112676,7.818495
HEI,M1_Core,HuberRegressor,RAW,1,-0.462018,8.18616,7.370995
HEI,M1_Core,HuberRegressor,RAW,2,-0.246748,35.503423,19.106762
HEI,M1_Core,HuberRegressor,RAW,3,-0.577138,10.870655,9.919691
HEI,M1_Core,HuberRegressor,RAW,4,-14.87899,8.698518,7.923423
HEI,M1_Core,HuberRegressor,RAW,5,-1.201447,17.290959,13.505609
HEI,M1_Core,HuberRegressor,RAW,6,-0.081147,7.43621,6.637261
HEI,M1_Core,HuberRegressor,RAW,7,-0.114091,20.629962,14.42661
HEI,M1_Core,HuberRegressor,RAW,8,-0.178529,7.487063,5.457008
HEI,M1_Core,HuberRegressor,RAW,9,0.076494,11.990129,8.243921
HEI,M1_Core,HuberRegressor,RAW,10,-0.156986,31.223129,17.197104
HEI,M1_Core,HuberRegressor,RAW,11,-0.133452,20.154448,11.34047
HEI,M1_Core,HuberRegressor,RAW,12,-1.583901,9.909704,9.276202
HEI,M1_Core,HuberRegressor,RAW,13,0.24254,10.021176,5.99493
HEI,M1_Core,HuberRegressor,RAW,14,-0.105149,29.712798,15.698376
HEI,M1_Core,HuberRegressor,RAW,15,-0.166309,12.066261,8.777606
HEI,M1_Core,HuberRegressor,RAW,16,-0.419766,8.318834,6.85933
HEI,M1_Core,HuberRegressor,RAW,17,-0.409471,7.821953,7.085368
HEI,M1_Core,HuberRegressor,RAW,18,-0.508348,24.887244,17.749832
HEI,M1_Core,HuberRegressor,RAW,19,-0.034157,29.254978,14.832359
HEI,M1_Core,HuberRegressor,RAW,20,-0.370153,5.016671,4.60036
HEI,M1_Core,HuberRegressor,RAW,21,-0.243985,12.742885,9.371082
HEI,M1_Core,HuberRegressor,RAW,22,-0.038035,20.001928,11.067323
HEI,M1_Core,HuberRegressor,RAW,23,-0.090767,29.446734,15.189459
HEI,M1_Core,HuberRegressor,RAW,24,-1.150391,8.713363,7.242428
HEI,M1_Core,HuberRegressor,RAW,25,-0.030317,11.837362,9.27316
HEI,M1_Core,SVR_RBF,LOG1P,1,-0.381189,7.956653,6.383629
HEI,M1_Core,SVR_RBF,LOG1P,2,-0.362255,37.111637,19.123389
HEI,M1_Core,SVR_RBF,LOG1P,3,0.151162,7.975045,6.765666
HEI,M1_Core,SVR_RBF,LOG1P,4,-9.360723,7.026335,6.095152
HEI,M1_Core,SVR_RBF,LOG1P,5,-1.30695,17.700438,13.78073
HEI,M1_Core,SVR_RBF,LOG1P,6,-0.21436,7.881029,6.740412
HEI,M1_Core,SVR_RBF,LOG1P,7,-0.098148,20.481822,12.9216
HEI,M1_Core,SVR_RBF,LOG1P,8,-0.71845,9.040862,6.641332
HEI,M1_Core,SVR_RBF,LOG1P,9,0.0041,12.451218,8.645029
HEI,M1_Core,SVR_RBF,LOG1P,10,-0.286915,32.929666,16.763218
HEI,M1_Core,SVR_RBF,LOG1P,11,-0.113547,19.976692,10.870625
HEI,M1_Core,SVR_RBF,LOG1P,12,-1.072793,8.875659,8.038663
HEI,M1_Core,SVR_RBF,LOG1P,13,-0.221747,12.727104,7.396815
HEI,M1_Core,SVR_RBF,LOG1P,14,-0.257975,31.700726,16.255405
HEI,M1_Core,SVR_RBF,LOG1P,15,-0.154787,12.006513,8.296357
HEI,M1_Core,SVR_RBF,LOG1P,16,0.284336,5.906208,4.567939
HEI,M1_Core,SVR_RBF,LOG1P,17,-0.679042,8.537246,7.395718
HEI,M1_Core,SVR_RBF,LOG1P,18,-0.54648,25.199868,18.081528
HEI,M1_Core,SVR_RBF,LOG1P,19,-0.100124,30.173619,15.978548
HEI,M1_Core,SVR_RBF,LOG1P,20,0.134257,3.987728,2.794293
HEI,M1_Core,SVR_RBF,LOG1P,21,-0.415043,13.590797,9.543075
HEI,M1_Core,SVR_RBF,LOG1P,22,-0.125677,20.829208,11.660301
HEI,M1_Core,SVR_RBF,LOG1P,23,-0.183191,30.668935,16.095348
HEI,M1_Core,SVR_RBF,LOG1P,24,-0.323903,6.836837,5.898311
HEI,M1_Core,SVR_RBF,LOG1P,25,-0.198132,12.765028,9.135813
HEI,M1_Core,SVR_RBF,RAW,1,-0.030661,6.873245,5.616141
HEI,M1_Core,SVR_RBF,RAW,2,-0.284671,36.039343,19.107971
HEI,M1_Core,SVR_RBF,RAW,3,0.117067,8.133634,6.849362
HEI,M1_Core,SVR_RBF,RAW,4,-1.796798,3.650601,3.020037
HEI,M1_Core,SVR_RBF,RAW,5,-1.433754,18.180394,14.250171
HEI,M1_Core,SVR_RBF,RAW,6,0.0383,7.013406,5.798467
HEI,M1_Core,SVR_RBF,RAW,7,-0.087798,20.385072,11.212184
HEI,M1_Core,SVR_RBF,RAW,8,-0.439498,8.274598,5.879092
HEI,M1_Core,SVR_RBF,RAW,9,-0.103019,13.103746,8.962589
HEI,M1_Core,SVR_RBF,RAW,10,-0.183354,31.576917,15.818028
HEI,M1_Core,SVR_RBF,RAW,11,-0.239795,21.078724,11.434772
HEI,M1_Core,SVR_RBF,RAW,12,-0.031759,6.261983,4.990691
HEI,M1_Core,SVR_RBF,RAW,13,-0.13469,12.265281,7.275209
HEI,M1_Core,SVR_RBF,RAW,14,-0.174724,30.633813,15.781757
HEI,M1_Core,SVR_RBF,RAW,15,-0.363944,13.048611,9.120856
HEI,M1_Core,SVR_RBF,RAW,16,0.178429,6.328149,4.386746
HEI,M1_Core,SVR_RBF,RAW,17,-0.494298,8.053889,6.881159
HEI,M1_Core,SVR_RBF,RAW,18,-0.669264,26.181141,18.354417
HEI,M1_Core,SVR_RBF,RAW,19,-0.092725,30.071984,15.088954
HEI,M1_Core,SVR_RBF,RAW,20,0.12796,4.002204,3.04919
HEI,M1_Core,SVR_RBF,RAW,21,-0.516857,14.071244,9.512689
HEI,M1_Core,SVR_RBF,RAW,22,-0.1164,20.743194,11.023437
HEI,M1_Core,SVR_RBF,RAW,23,-0.139891,30.102528,14.517849
HEI,M1_Core,SVR_RBF,RAW,24,0.207117,5.290925,3.572819
HEI,M1_Core,SVR_RBF,RAW,25,-0.156872,12.543308,9.346955
HEI,M2_Core_Salinity,Ridge,LOG1P,1,-0.88884,9.304681,8.489715
HEI,M2_Core_Salinity,Ridge,LOG1P,2,-0.281976,36.001525,19.742736
HEI,M2_Core_Salinity,Ridge,LOG1P,3,0.091679,8.249744,6.617801
HEI,M2_Core_Salinity,Ridge,LOG1P,4,-8.782654,6.827507,5.326079
HEI,M2_Core_Salinity,Ridge,LOG1P,5,-0.900365,16.065101,11.942745
HEI,M2_Core_Salinity,Ridge,LOG1P,6,-0.392251,8.438555,7.50185
HEI,M2_Core_Salinity,Ridge,LOG1P,7,-0.216614,21.558303,14.89041
HEI,M2_Core_Salinity,Ridge,LOG1P,8,0.041152,6.753305,5.143948
HEI,M2_Core_Salinity,Ridge,LOG1P,9,-0.154524,13.406193,9.174611
HEI,M2_Core_Salinity,Ridge,LOG1P,10,-0.125381,30.793711,15.920045
HEI,M2_Core_Salinity,Ridge,LOG1P,11,-0.142565,20.23531,11.027653
HEI,M2_Core_Salinity,Ridge,LOG1P,12,-1.247341,9.241814,8.041511
HEI,M2_Core_Salinity,Ridge,LOG1P,13,0.211521,10.22431,6.378287
HEI,M2_Core_Salinity,Ridge,LOG1P,14,-0.073137,29.279301,15.049032
HEI,M2_Core_Salinity,Ridge,LOG1P,15,-0.312856,12.801902,8.343138
HEI,M2_Core_Salinity,Ridge,LOG1P,16,0.080269,6.695521,5.016123
HEI,M2_Core_Salinity,Ridge,LOG1P,17,-0.722267,8.646439,7.814409
HEI,M2_Core_Salinity,Ridge,LOG1P,18,-0.490356,24.738368,17.159387
HEI,M2_Core_Salinity,Ridge,LOG1P,19,-0.02225,29.08608,14.627062
HEI,M2_Core_Salinity,Ridge,LOG1P,20,0.205289,3.820637,2.797566
HEI,M2_Core_Salinity,Ridge,LOG1P,21,-0.503828,14.01068,9.504074
HEI,M2_Core_Salinity,Ridge,LOG1P,22,0.004726,19.585609,9.794957
HEI,M2_Core_Salinity,Ridge,LOG1P,23,-0.127694,29.94104,15.849918
HEI,M2_Core_Salinity,Ridge,LOG1P,24,-1.298498,9.008431,7.246141
HEI,M2_Core_Salinity,Ridge,LOG1P,25,0.07334,11.226122,8.427884
HEI,M2_Core_Salinity,Ridge,RAW,1,-5.658855,17.470432,15.685342
HEI,M2_Core_Salinity,Ridge,RAW,2,-0.204018,34.889711,20.544125
HEI,M2_Core_Salinity,Ridge,RAW,3,-4.387385,20.091381,18.007998
HEI,M2_Core_Salinity,Ridge,RAW,4,-26.002829,11.343275,9.438694
HEI,M2_Core_Salinity,Ridge,RAW,5,-0.583307,14.663832,11.421911
HEI,M2_Core_Salinity,Ridge,RAW,6,-4.243424,16.376336,13.296662
HEI,M2_Core_Salinity,Ridge,RAW,7,0.015349,19.394535,15.491419
HEI,M2_Core_Salinity,Ridge,RAW,8,-2.647136,13.170958,10.872368
HEI,M2_Core_Salinity,Ridge,RAW,9,-0.530372,15.43485,13.536908
HEI,M2_Core_Salinity,Ridge,RAW,10,-0.032087,29.489714,18.704997
