target,input_set_id,input_set_name,num_features,model,transformation,effective_N,mean_R2,median_R2,sd_R2,RMSE,MAE,spearman_rho,pos_fold_count,pos_fold_pct
HPI,E5,E5_Full_Parsimonious_Easy_Panel,6,SVR_RBF,LOG1P,40,-0.3024,-0.26,0.2638,66.9355,42.5067,0.0201,3,12.0
HPI,E5,E5_Full_Parsimonious_Easy_Panel,6,PLS,RAW,40,-1.7588,-0.2992,2.7966,74.7151,54.5546,-0.0285,1,4.0
HPI,E5,E5_Full_Parsimonious_Easy_Panel,6,PLS,LOG1P,40,-0.3898,-0.2046,0.3759,66.758,43.3847,0.0859,1,4.0
HPI,E5,E5_Full_Parsimonious_Easy_Panel,6,Lasso,RAW,40,-2.7877,-0.5565,4.2837,81.9842,59.3832,-0.126,0,0.0
HPI,E5,E5_Full_Parsimonious_Easy_Panel,6,Lasso,LOG1P,40,-0.5486,-0.1968,0.9652,67.8946,43.8737,0.0289,1,4.0
HPI,E5,E5_Full_Parsimonious_Easy_Panel,6,Ridge,RAW,40,-2.2128,-0.5066,3.4557,78.0119,57.0161,-0.1002,0,0.0
HPI,E5,E5_Full_Parsimonious_Easy_Panel,6,Ridge,LOG1P,40,-3.7949,-0.2719,11.2464,84.1577,51.2959,0.0037,0,0.0
HPI,E5,E5_Full_Parsimonious_Easy_Panel,6,ElasticNet,RAW,40,-2.0283,-0.4825,3.189,76.6947,56.1409,-0.0913,0,0.0
HPI,E5,E5_Full_Parsimonious_Easy_Panel,6,ElasticNet,LOG1P,40,-0.7256,-0.2216,1.4273,69.468,44.8295,0.0389,1,4.0
HEI,E1,E1_Min2_FieldOnly,2,SVR_RBF,RAW,40,-0.3314,-0.1711,0.4887,15.9297,9.8814,-0.0137,4,16.0
HEI,E1,E1_Min2_FieldOnly,2,SVR_RBF,LOG1P,40,-0.6423,-0.2784,1.346,16.4543,10.5358,0.0516,2,8.0
HEI,E1,E1_Min2_FieldOnly,2,PLS,RAW,40,-1.7106,-0.1868,5.4097,16.4139,11.8304,-0.0683,0,0.0
HEI,E1,E1_Min2_FieldOnly,2,PLS,LOG1P,40,-0.57,-0.2435,1.2846,16.1577,10.3016,-0.0276,1,4.0
HEI,E1,E1_Min2_FieldOnly,2,Lasso,RAW,40,-1.6782,-0.1853,5.2958,16.39,11.8164,-0.0738,0,0.0
HEI,E1,E1_Min2_FieldOnly,2,Lasso,LOG1P,40,-0.3874,-0.1766,0.654,15.9886,10.0504,-0.1731,1,4.0
HEI,E1,E1_Min2_FieldOnly,2,Ridge,RAW,40,-1.6822,-0.1807,5.3149,16.3876,11.8134,-0.0711,0,0.0
HEI,E1,E1_Min2_FieldOnly,2,Ridge,LOG1P,40,-0.5494,-0.2333,1.213,16.1376,10.2757,-0.0297,1,4.0
HEI,E1,E1_Min2_FieldOnly,2,ElasticNet,RAW,40,-1.6525,-0.1769,5.2132,16.363,11.8003,-0.0747,0,0.0
HEI,E1,E1_Min2_FieldOnly,2,ElasticNet,LOG1P,40,-0.4392,-0.187,0.8255,16.0373,10.1314,-0.0817,1,4.0
HEI,E2,E2_Min3_Field_Plus_Depth,3,SVR_RBF,RAW,40,-0.3139,-0.1921,0.4895,15.9642,9.6822,-0.038,6,24.0
HEI,E2,E2_Min3_Field_Plus_Depth,3,SVR_RBF,LOG1P,40,-0.8995,-0.2651,2.8152,16.5467,10.5192,-0.0579,2,8.0
HEI,E2,E2_Min3_Field_Plus_Depth,3,PLS,RAW,40,-2.4602,-0.2448,5.0881,17.9229,12.772,-0.1101,1,4.0
HEI,E2,E2_Min3_Field_Plus_Depth,3,PLS,LOG1P,40,-0.7611,-0.2779,1.4387,16.6498,10.6607,-0.0795,0,0.0
HEI,E2,E2_Min3_Field_Plus_Depth,3,Lasso,RAW,40,-2.4399,-0.2427,5.1633,17.86,12.7374,-0.1137,1,4.0
HEI,E2,E2_Min3_Field_Plus_Depth,3,Lasso,LOG1P,40,-0.4009,-0.2189,0.6484,16.0337,10.1086,-0.1851,0,0.0
HEI,E2,E2_Min3_Field_Plus_Depth,3,Ridge,RAW,40,-2.4302,-0.2421,5.1718,17.8411,12.7103,-0.1085,1,4.0
HEI,E2,E2_Min3_Field_Plus_Depth,3,Ridge,LOG1P,40,-0.7412,-0.2651,1.4184,16.6073,10.6292,-0.0765,0,0.0
HEI,E2,E2_Min3_Field_Plus_Depth,3,ElasticNet,RAW,40,-2.3538,-0.2386,5.072,17.743,12.6517,-0.1145,1,4.0
HEI,E2,E2_Min3_Field_Plus_Depth,3,ElasticNet,LOG1P,40,-0.483,-0.2025,0.8174,16.1846,10.2752,-0.1119,0,0.0
HEI,E3,E3_Min4_Field_Depth_LogSalinity,4,SVR_RBF,RAW,40,-0.3424,-0.1886,0.5445,16.016,9.7615,-0.0898,4,16.0
HEI,E3,E3_Min4_Field_Depth_LogSalinity,4,SVR_RBF,LOG1P,40,-1.0337,-0.3057,3.325,16.6968,10.6262,-0.1325,2,8.0
HEI,E3,E3_Min4_Field_Depth_LogSalinity,4,PLS,RAW,40,-2.5026,-0.3272,5.1103,18.0552,12.7771,-0.1133,1,4.0
HEI,E3,E3_Min4_Field_Depth_LogSalinity,4,PLS,LOG1P,40,-0.6923,-0.2529,1.2162,16.5903,10.5949,-0.0822,0,0.0
HEI,E3,E3_Min4_Field_Depth_LogSalinity,4,Lasso,RAW,40,-2.5117,-0.5943,4.8776,18.5495,13.1608,-0.1961,1,4.0
HEI,E3,E3_Min4_Field_Depth_LogSalinity,4,Lasso,LOG1P,40,-0.4057,-0.2283,0.6494,16.0647,10.1188,-0.1543,0,0.0
HEI,E3,E3_Min4_Field_Depth_LogSalinity,4,Ridge,RAW,40,-2.4086,-0.5168,4.7971,18.2707,12.9165,-0.1744,1,4.0
HEI,E3,E3_Min4_Field_Depth_LogSalinity,4,Ridge,LOG1P,40,-0.7677,-0.2721,1.4487,16.7389,10.7459,-0.142,0,0.0
HEI,E3,E3_Min4_Field_Depth_LogSalinity,4,ElasticNet,RAW,40,-2.3464,-0.4802,4.8266,18.0391,12.7696,-0.1543,1,4.0
HEI,E3,E3_Min4_Field_Depth_LogSalinity,4,ElasticNet,LOG1P,40,-0.4886,-0.2308,0.8177,16.2202,10.2864,-0.1136,0,0.0
HEI,E4,E4_Min5_Field_Depth_Interactions,5,SVR_RBF,RAW,40,-0.3271,-0.1878,0.4984,16.0203,9.7179,-0.079,5,20.0
HEI,E4,E4_Min5_Field_Depth_Interactions,5,SVR_RBF,LOG1P,40,-0.635,-0.2533,1.6682,16.3744,10.223,-0.0337,2,8.0
HEI,E4,E4_Min5_Field_Depth_Interactions,5,PLS,RAW,40,-2.8351,-0.2602,5.4593,18.3446,13.0163,-0.1213,2,8.0
HEI,E4,E4_Min5_Field_Depth_Interactions,5,PLS,LOG1P,40,-1.1895,-0.2723,2.0295,17.3549,11.0367,-0.0889,0,0.0
HEI,E4,E4_Min5_Field_Depth_Interactions,5,Lasso,RAW,40,-4.6032,-0.4547,8.7007,20.0307,13.8599,-0.1613,1,4.0
HEI,E4,E4_Min5_Field_Depth_Interactions,5,Lasso,LOG1P,40,-0.677,-0.2671,1.0406,16.5592,10.4822,-0.1471,0,0.0
HEI,E4,E4_Min5_Field_Depth_Interactions,5,Ridge,RAW,40,-4.0083,-0.4477,7.5804,19.5071,13.5644,-0.1577,2,8.0
HEI,E4,E4_Min5_Field_Depth_Interactions,5,Ridge,LOG1P,40,-5.6269,-0.3152,15.2716,20.9574,12.4959,-0.1243,0,0.0
HEI,E4,E4_Min5_Field_Depth_Interactions,5,ElasticNet,RAW,40,-3.524,-0.4348,6.7435,19.0199,13.3196,-0.1512,2,8.0
HEI,E4,E4_Min5_Field_Depth_Interactions,5,ElasticNet,LOG1P,40,-1.1208,-0.2648,2.1606,17.181,10.8443,-0.0975,0,0.0
HEI,E5,E5_Full_Parsimonious_Easy_Panel,6,SVR_RBF,RAW,40,-0.3507,-0.1882,0.5432,16.0695,9.7777,-0.1273,5,20.0
HEI,E5,E5_Full_Parsimonious_Easy_Panel,6,SVR_RBF,LOG1P,40,-0.7493,-0.2507,2.1074,16.5167,10.3462,-0.1186,2,8.0
HEI,E5,E5_Full_Parsimonious_Easy_Panel,6,PLS,RAW,40,-2.8221,-0.2929,5.3913,18.4275,13.0003,-0.1278,1,4.0
HEI,E5,E5_Full_Parsimonious_Easy_Panel,6,PLS,LOG1P,40,-1.0315,-0.3011,1.6758,17.1838,10.9237,-0.079,0,0.0
HEI,E5,E5_Full_Parsimonious_Easy_Panel,6,Lasso,RAW,40,-4.6419,-0.7065,8.33,20.7644,14.2919,-0.2102,1,4.0
HEI,E5,E5_Full_Parsimonious_Easy_Panel,6,Lasso,LOG1P,40,-0.6829,-0.2402,1.0394,16.5936,10.4946,-0.1257,0,0.0
HEI,E5,E5_Full_Parsimonious_Easy_Panel,6,Ridge,RAW,40,-3.9557,-0.5827,7.1491,19.9998,13.8257,-0.1998,1,4.0
HEI,E5,E5_Full_Parsimonious_Easy_Panel,6,Ridge,LOG1P,40,-7.1199,-0.337,21.7387,21.6187,12.8154,-0.1773,0,0.0
HEI,E5,E5_Full_Parsimonious_Easy_Panel,6,ElasticNet,RAW,40,-3.5128,-0.4969,6.4499,19.4166,13.5093,-0.1862,1,4.0
HEI,E5,E5_Full_Parsimonious_Easy_Panel,6,ElasticNet,LOG1P,40,-1.129,-0.2807,2.1583,17.2234,10.8606,-0.1012,0,0.0
WQI,E1,E1_Min2_FieldOnly,2,SVR_RBF,RAW,40,-0.2336,-0.1697,0.2428,25.4127,17.5585,-0.1809,0,0.0
WQI,E1,E1_Min2_FieldOnly,2,SVR_RBF,LOG1P,40,-0.5316,-0.4133,0.4257,27.3994,19.3179,-0.0751,1,4.0
WQI,E1,E1_Min2_FieldOnly,2,PLS,RAW,40,-0.5507,-0.1813,1.0244,26.0217,19.6245,0.0993,4,16.0
WQI,E1,E1_Min2_FieldOnly,2,PLS,LOG1P,40,-0.2793,-0.202,0.3842,25.5097,17.5453,0.2357,7,28.0
WQI,E1,E1_Min2_FieldOnly,2,Lasso,RAW,40,-0.5427,-0.1826,1.0121,25.9892,19.5861,0.0999,4,16.0
WQI,E1,E1_Min2_FieldOnly,2,Lasso,LOG1P,40,-0.1787,-0.1747,0.1475,25.2162,17.1915,0.0929,2,8.0
WQI,E1,E1_Min2_FieldOnly,2,Ridge,RAW,40,-0.5363,-0.1817,1.0,25.9643,19.5605,0.1025,4,16.0
WQI,E1,E1_Min2_FieldOnly,2,Ridge,LOG1P,40,-0.2669,-0.2008,0.3636,25.4515,17.4774,0.2354,7,28.0
WQI,E1,E1_Min2_FieldOnly,2,ElasticNet,RAW,40,-0.5246,-0.1826,0.9808,25.9175,19.5063,0.1017,4,16.0
WQI,E1,E1_Min2_FieldOnly,2,ElasticNet,LOG1P,40,-0.1957,-0.1962,0.2062,25.2169,17.1975,0.1923,4,16.0
WQI,E2,E2_Min3_Field_Plus_Depth,3,SVR_RBF,RAW,40,-0.1758,-0.1592,0.1951,25.21,16.9956,-0.002,4,16.0
WQI,E2,E2_Min3_Field_Plus_Depth,3,SVR_RBF,LOG1P,40,-0.3733,-0.3606,0.3347,26.9852,17.3148,0.1815,3,12.0
WQI,E2,E2_Min3_Field_Plus_Depth,3,PLS,RAW,40,-1.051,-0.2477,1.8061,28.0986,21.108,-0.0231,2,8.0
WQI,E2,E2_Min3_Field_Plus_Depth,3,PLS,LOG1P,40,-0.2702,-0.1663,0.3529,25.7855,17.5946,0.2552,5,20.0
WQI,E2,E2_Min3_Field_Plus_Depth,3,Lasso,RAW,40,-1.0244,-0.2381,1.762,27.9932,21.0197,-0.021,2,8.0
WQI,E2,E2_Min3_Field_Plus_Depth,3,Lasso,LOG1P,40,-0.1804,-0.1747,0.1498,25.249,17.22,0.0906,2,8.0
WQI,E2,E2_Min3_Field_Plus_Depth,3,Ridge,RAW,40,-1.0088,-0.2336,1.7305,27.938,20.9674,-0.0183,2,8.0
WQI,E2,E2_Min3_Field_Plus_Depth,3,Ridge,LOG1P,40,-0.2702,-0.1648,0.3481,25.775,17.5834,0.2561,5,20.0
WQI,E2,E2_Min3_Field_Plus_Depth,3,ElasticNet,RAW,40,-0.9753,-0.2205,1.6726,27.806,20.8636,-0.0178,2,8.0
WQI,E2,E2_Min3_Field_Plus_Depth,3,ElasticNet,LOG1P,40,-0.2017,-0.1893,0.2046,25.3751,17.2997,0.1892,4,16.0
WQI,E3,E3_Min4_Field_Depth_LogSalinity,4,SVR_RBF,RAW,40,-0.189,-0.1555,0.2041,25.2584,17.1303,-0.0783,4,16.0
WQI,E3,E3_Min4_Field_Depth_LogSalinity,4,SVR_RBF,LOG1P,40,-0.3912,-0.3721,0.3767,27.0114,17.4131,0.1439,3,12.0
WQI,E3,E3_Min4_Field_Depth_LogSalinity,4,PLS,RAW,40,-1.1079,-0.3109,1.8066,28.3609,21.3856,-0.0233,2,8.0
WQI,E3,E3_Min4_Field_Depth_LogSalinity,4,PLS,LOG1P,40,-0.2596,-0.1526,0.3423,25.6319,17.4448,0.2743,5,20.0
WQI,E3,E3_Min4_Field_Depth_LogSalinity,4,Lasso,RAW,40,-0.9421,-0.2804,1.4679,27.967,20.9487,0.0393,2,8.0
WQI,E3,E3_Min4_Field_Depth_LogSalinity,4,Lasso,LOG1P,40,-0.1678,-0.1543,0.1374,25.13,17.1032,0.1172,2,8.0
WQI,E3,E3_Min4_Field_Depth_LogSalinity,4,Ridge,RAW,40,-0.9185,-0.1926,1.5094,27.7178,20.762,0.0365,3,12.0
WQI,E3,E3_Min4_Field_Depth_LogSalinity,4,Ridge,LOG1P,40,-0.2172,-0.1693,0.2692,25.5008,17.3877,0.2713,4,16.0
WQI,E3,E3_Min4_Field_Depth_LogSalinity,4,ElasticNet,RAW,40,-0.9155,-0.1747,1.5342,27.6289,20.7021,0.0319,3,12.0
WQI,E3,E3_Min4_Field_Depth_LogSalinity,4,ElasticNet,LOG1P,40,-0.1838,-0.1714,0.1903,25.2059,17.1281,0.2014,5,20.0
WQI,E4,E4_Min5_Field_Depth_Interactions,5,SVR_RBF,RAW,40,-0.1622,-0.1533,0.1872,25.1524,16.8721,0.0396,7,28.0
WQI,E4,E4_Min5_Field_Depth_Interactions,5,SVR_RBF,LOG1P,40,-0.2926,-0.2992,0.2854,26.5296,16.8279,0.2365,4,16.0
WQI,E4,E4_Min5_Field_Depth_Interactions,5,PLS,RAW,40,-1.3023,-0.2336,2.5246,28.6329,21.3103,0.0051,2,8.0
WQI,E4,E4_Min5_Field_Depth_Interactions,5,PLS,LOG1P,40,-0.3717,-0.2417,0.6263,26.1116,17.8228,0.2831,5,20.0
WQI,E4,E4_Min5_Field_Depth_Interactions,5,Lasso,RAW,40,-2.0973,-0.4512,4.2203,30.5673,22.2512,-0.0486,2,8.0
WQI,E4,E4_Min5_Field_Depth_Interactions,5,Lasso,LOG1P,40,-0.2907,-0.1961,0.4008,25.6972,17.6385,0.0808,2,8.0
WQI,E4,E4_Min5_Field_Depth_Interactions,5,Ridge,RAW,40,-1.8193,-0.4271,3.6228,29.908,21.9182,-0.0399,2,8.0
WQI,E4,E4_Min5_Field_Depth_Interactions,5,Ridge,LOG1P,40,-1.0962,-0.2586,3.0288,27.9103,18.5514,0.2904,5,20.0
WQI,E4,E4_Min5_Field_Depth_Interactions,5,ElasticNet,RAW,40,-1.6205,-0.3689,3.222,29.3821,21.6359,-0.0367,2,8.0
WQI,E4,E4_Min5_Field_Depth_Interactions,5,ElasticNet,LOG1P,40,-0.4082,-0.2176,0.7649,26.1247,17.894,0.18,3,12.0
WQI,E5,E5_Full_Parsimonious_Easy_Panel,6,SVR_RBF,RAW,40,-0.1729,-0.1507,0.1944,25.1933,16.9822,-0.0142,5,20.0
WQI,E5,E5_Full_Parsimonious_Easy_Panel,6,SVR_RBF,LOG1P,40,-0.3261,-0.2915,0.3025,26.7131,17.0563,0.196,4,16.0
WQI,E5,E5_Full_Parsimonious_Easy_Panel,6,PLS,RAW,40,-1.4043,-0.1887,2.6419,28.8653,21.5862,-0.0068,2,8.0
WQI,E5,E5_Full_Parsimonious_Easy_Panel,6,PLS,LOG1P,40,-0.3021,-0.1912,0.4294,25.7948,17.6111,0.2862,6,24.0
WQI,E5,E5_Full_Parsimonious_Easy_Panel,6,Lasso,RAW,40,-1.9126,-0.3739,3.658,30.4856,22.3546,-0.0002,1,4.0
WQI,E5,E5_Full_Parsimonious_Easy_Panel,6,Lasso,LOG1P,40,-0.1799,-0.1543,0.1374,25.2053,17.2175,0.1098,1,4.0
WQI,E5,E5_Full_Parsimonious_Easy_Panel,6,Ridge,RAW,40,-1.5721,-0.3604,2.9866,29.4985,21.8805,-0.002,2,8.0
WQI,E5,E5_Full_Parsimonious_Easy_Panel,6,Ridge,LOG1P,40,-0.6413,-0.2658,1.5344,26.9193,18.14,0.2602,5,20.0
WQI,E5,E5_Full_Parsimonious_Easy_Panel,6,ElasticNet,RAW,40,-1.4306,-0.2939,2.7162,29.0437,21.5912,-0.0014,2,8.0
WQI,E5,E5_Full_Parsimonious_Easy_Panel,6,ElasticNet,LOG1P,40,-0.2326,-0.179,0.2756,25.4436,17.391,0.1919,4,16.0
Cd,E1,E1_Min2_FieldOnly,2,SVR_RBF,RAW,40,-0.3314,-0.1711,0.4887,15.9297,9.8814,-0.0139,4,16.0
Cd,E1,E1_Min2_FieldOnly,2,PLS,RAW,40,-1.7106,-0.1868,5.4097,16.4139,11.8304,-0.0683,0,0.0
Cd,E1,E1_Min2_FieldOnly,2,Lasso,RAW,40,-1.6782,-0.1853,5.2958,16.39,11.8164,-0.0738,0,0.0
Cd,E1,E1_Min2_FieldOnly,2,Ridge,RAW,40,-1.6822,-0.1807,5.3149,16.3876,11.8134,-0.0711,0,0.0
Cd,E1,E1_Min2_FieldOnly,2,ElasticNet,RAW,40,-1.6525,-0.1769,5.2132,16.363,11.8003,-0.0747,0,0.0
Cd,E2,E2_Min3_Field_Plus_Depth,3,SVR_RBF,RAW,40,-0.3139,-0.1921,0.4895,15.9642,9.6822,-0.038,6,24.0
Cd,E2,E2_Min3_Field_Plus_Depth,3,PLS,RAW,40,-2.4602,-0.2448,5.0881,17.9229,12.772,-0.1101,1,4.0
Cd,E2,E2_Min3_Field_Plus_Depth,3,Lasso,RAW,40,-2.4399,-0.2427,5.1633,17.86,12.7374,-0.1137,1,4.0
Cd,E2,E2_Min3_Field_Plus_Depth,3,Ridge,RAW,40,-2.4302,-0.2421,5.1718,17.8411,12.7103,-0.1085,1,4.0
Cd,E2,E2_Min3_Field_Plus_Depth,3,ElasticNet,RAW,40,-2.3538,-0.2386,5.072,17.743,12.6517,-0.1145,1,4.0
Cd,E3,E3_Min4_Field_Depth_LogSalinity,4,SVR_RBF,RAW,40,-0.3424,-0.1886,0.5445,16.016,9.7615,-0.0898,4,16.0
Cd,E3,E3_Min4_Field_Depth_LogSalinity,4,PLS,RAW,40,-2.5026,-0.3272,5.1103,18.0552,12.7771,-0.1133,1,4.0
Cd,E3,E3_Min4_Field_Depth_LogSalinity,4,Lasso,RAW,40,-2.5117,-0.5943,4.8776,18.5495,13.1608,-0.1961,1,4.0
Cd,E3,E3_Min4_Field_Depth_LogSalinity,4,Ridge,RAW,40,-2.4086,-0.5168,4.7971,18.2707,12.9165,-0.1744,1,4.0
Cd,E3,E3_Min4_Field_Depth_LogSalinity,4,ElasticNet,RAW,40,-2.3464,-0.4802,4.8266,18.0391,12.7696,-0.1543,1,4.0
Cd,E4,E4_Min5_Field_Depth_Interactions,5,SVR_RBF,RAW,40,-0.3271,-0.1878,0.4983,16.0203,9.7179,-0.079,5,20.0
Cd,E4,E4_Min5_Field_Depth_Interactions,5,PLS,RAW,40,-2.8351,-0.2602,5.4593,18.3446,13.0163,-0.1213,2,8.0
Cd,E4,E4_Min5_Field_Depth_Interactions,5,Lasso,RAW,40,-4.6032,-0.4547,8.7007,20.0307,13.8599,-0.1613,1,4.0
Cd,E4,E4_Min5_Field_Depth_Interactions,5,Ridge,RAW,40,-4.0083,-0.4477,7.5804,19.5071,13.5644,-0.1577,2,8.0
Cd,E4,E4_Min5_Field_Depth_Interactions,5,ElasticNet,RAW,40,-3.524,-0.4348,6.7435,19.0199,13.3196,-0.1512,2,8.0
Cd,E5,E5_Full_Parsimonious_Easy_Panel,6,SVR_RBF,RAW,40,-0.3507,-0.1882,0.5432,16.0695,9.7777,-0.1273,5,20.0
Cd,E5,E5_Full_Parsimonious_Easy_Panel,6,PLS,RAW,40,-2.8221,-0.2929,5.3913,18.4275,13.0003,-0.1278,1,4.0
Cd,E5,E5_Full_Parsimonious_Easy_Panel,6,Lasso,RAW,40,-4.6419,-0.7065,8.33,20.7644,14.2919,-0.2102,1,4.0
Cd,E5,E5_Full_Parsimonious_Easy_Panel,6,Ridge,RAW,40,-3.9557,-0.5827,7.1491,19.9998,13.8257,-0.1998,1,4.0
Cd,E5,E5_Full_Parsimonious_Easy_Panel,6,ElasticNet,RAW,40,-3.5128,-0.4969,6.4499,19.4166,13.5093,-0.1862,1,4.0
