target,fold,config,model,observed,predicted,residual,abs_residual
Zn_num,8,M1_Core,HuberRegressor,6.0,38.7754,-32.7754,32.7754
Zn_num,8,M1_Core,HuberRegressor,23.0,22.6882,0.3118,0.3118
Zn_num,8,M1_Core,ExtraTrees,22.0,16.4959,5.5041,5.5041
Zn_num,8,M1_Core,ExtraTrees,20.0,16.1556,3.8444,3.8444
Zn_num,8,M1_Core,ExtraTrees,42.0,17.1414,24.8586,24.8586
Zn_num,8,M1_Core,ExtraTrees,11.0,17.028,-6.028,6.028
Zn_num,8,M1_Core,ExtraTrees,30.0,14.3911,15.6089,15.6089
Zn_num,8,M1_Core,ExtraTrees,6.0,17.4148,-11.4148,11.4148
Zn_num,8,M1_Core,ExtraTrees,23.0,15.7081,7.2919,7.2919
Zn_num,8,M7_TargetSpecific_Selected,Ridge,22.0,13.7559,8.2441,8.2441
Zn_num,8,M7_TargetSpecific_Selected,Ridge,20.0,14.7113,5.2887,5.2887
Zn_num,8,M7_TargetSpecific_Selected,Ridge,42.0,13.2203,28.7797,28.7797
Zn_num,8,M7_TargetSpecific_Selected,Ridge,11.0,46.7269,-35.7269,35.7269
Zn_num,8,M7_TargetSpecific_Selected,Ridge,30.0,17.5849,12.4151,12.4151
Zn_num,8,M7_TargetSpecific_Selected,Ridge,6.0,33.8142,-27.8142,27.8142
Zn_num,8,M7_TargetSpecific_Selected,Ridge,23.0,22.4643,0.5357,0.5357
Zn_num,8,M7_TargetSpecific_Selected,HuberRegressor,22.0,10.2284,11.7716,11.7716
Zn_num,8,M7_TargetSpecific_Selected,HuberRegressor,20.0,9.106,10.894,10.894
Zn_num,8,M7_TargetSpecific_Selected,HuberRegressor,42.0,14.9354,27.0646,27.0646
Zn_num,8,M7_TargetSpecific_Selected,HuberRegressor,11.0,66.8533,-55.8533,55.8533
Zn_num,8,M7_TargetSpecific_Selected,HuberRegressor,30.0,16.0299,13.9701,13.9701
Zn_num,8,M7_TargetSpecific_Selected,HuberRegressor,6.0,35.5822,-29.5822,29.5822
Zn_num,8,M7_TargetSpecific_Selected,HuberRegressor,23.0,21.3488,1.6512,1.6512
Zn_num,8,M7_TargetSpecific_Selected,ExtraTrees,22.0,22.2181,-0.2181,0.2181
Zn_num,8,M7_TargetSpecific_Selected,ExtraTrees,20.0,16.8686,3.1314,3.1314
Zn_num,8,M7_TargetSpecific_Selected,ExtraTrees,42.0,16.4054,25.5946,25.5946
Zn_num,8,M7_TargetSpecific_Selected,ExtraTrees,11.0,18.9006,-7.9006,7.9006
Zn_num,8,M7_TargetSpecific_Selected,ExtraTrees,30.0,15.9743,14.0257,14.0257
Zn_num,8,M7_TargetSpecific_Selected,ExtraTrees,6.0,17.2262,-11.2262,11.2262
Zn_num,8,M7_TargetSpecific_Selected,ExtraTrees,23.0,15.2965,7.7035,7.7035
Zn_num,9,M1_Core,Ridge,58.0,15.7984,42.2016,42.2016
Zn_num,9,M1_Core,Ridge,14.0,11.6082,2.3918,2.3918
Zn_num,9,M1_Core,Ridge,23.0,15.7903,7.2097,7.2097
Zn_num,9,M1_Core,Ridge,13.0,15.2674,-2.2674,2.2674
Zn_num,9,M1_Core,Ridge,7.0,18.4286,-11.4286,11.4286
Zn_num,9,M1_Core,Ridge,19.0,18.8146,0.1854,0.1854
Zn_num,9,M1_Core,Ridge,15.0,17.0088,-2.0088,2.0088
Zn_num,9,M1_Core,HuberRegressor,58.0,13.9228,44.0772,44.0772
Zn_num,9,M1_Core,HuberRegressor,14.0,9.4502,4.5498,4.5498
Zn_num,9,M1_Core,HuberRegressor,23.0,16.408,6.592,6.592
Zn_num,9,M1_Core,HuberRegressor,13.0,15.1092,-2.1092,2.1092
Zn_num,9,M1_Core,HuberRegressor,7.0,18.5659,-11.5659,11.5659
Zn_num,9,M1_Core,HuberRegressor,19.0,16.3664,2.6336,2.6336
Zn_num,9,M1_Core,HuberRegressor,15.0,20.5986,-5.5986,5.5986
Zn_num,9,M1_Core,ExtraTrees,58.0,20.4053,37.5947,37.5947
Zn_num,9,M1_Core,ExtraTrees,14.0,22.7535,-8.7535,8.7535
Zn_num,9,M1_Core,ExtraTrees,23.0,14.4965,8.5035,8.5035
Zn_num,9,M1_Core,ExtraTrees,13.0,14.8536,-1.8536,1.8536
Zn_num,9,M1_Core,ExtraTrees,7.0,18.2236,-11.2236,11.2236
Zn_num,9,M1_Core,ExtraTrees,19.0,18.3821,0.6179,0.6179
Zn_num,9,M1_Core,ExtraTrees,15.0,18.4237,-3.4237,3.4237
Zn_num,9,M7_TargetSpecific_Selected,Ridge,58.0,17.4536,40.5464,40.5464
Zn_num,9,M7_TargetSpecific_Selected,Ridge,14.0,12.2355,1.7645,1.7645
Zn_num,9,M7_TargetSpecific_Selected,Ridge,23.0,15.3725,7.6275,7.6275
Zn_num,9,M7_TargetSpecific_Selected,Ridge,13.0,16.3504,-3.3504,3.3504
Zn_num,9,M7_TargetSpecific_Selected,Ridge,7.0,18.2299,-11.2299,11.2299
Zn_num,9,M7_TargetSpecific_Selected,Ridge,19.0,20.6467,-1.6467,1.6467
Zn_num,9,M7_TargetSpecific_Selected,Ridge,15.0,16.2441,-1.2441,1.2441
Zn_num,9,M7_TargetSpecific_Selected,HuberRegressor,58.0,16.1977,41.8023,41.8023
Zn_num,9,M7_TargetSpecific_Selected,HuberRegressor,14.0,12.8128,1.1872,1.1872
Zn_num,9,M7_TargetSpecific_Selected,HuberRegressor,23.0,17.0715,5.9285,5.9285
Zn_num,9,M7_TargetSpecific_Selected,HuberRegressor,13.0,17.4314,-4.4314,4.4314
Zn_num,9,M7_TargetSpecific_Selected,HuberRegressor,7.0,17.6434,-10.6434,10.6434
Zn_num,9,M7_TargetSpecific_Selected,HuberRegressor,19.0,18.3087,0.6913,0.6913
Zn_num,9,M7_TargetSpecific_Selected,HuberRegressor,15.0,17.5111,-2.5111,2.5111
Zn_num,9,M7_TargetSpecific_Selected,ExtraTrees,58.0,21.3564,36.6436,36.6436
Zn_num,9,M7_TargetSpecific_Selected,ExtraTrees,14.0,24.7154,-10.7154,10.7154
Zn_num,9,M7_TargetSpecific_Selected,ExtraTrees,23.0,17.4938,5.5062,5.5062
Zn_num,9,M7_TargetSpecific_Selected,ExtraTrees,13.0,16.9219,-3.9219,3.9219
Zn_num,9,M7_TargetSpecific_Selected,ExtraTrees,7.0,20.1451,-13.1451,13.1451
Zn_num,9,M7_TargetSpecific_Selected,ExtraTrees,19.0,20.0187,-1.0187,1.0187
Zn_num,9,M7_TargetSpecific_Selected,ExtraTrees,15.0,15.428,-0.428,0.428
Zn_num,10,M1_Core,Ridge,22.0,15.1601,6.8399,6.8399
Zn_num,10,M1_Core,Ridge,58.0,17.0433,40.9567,40.9567
Zn_num,10,M1_Core,Ridge,17.0,16.9398,0.0602,0.0602
Zn_num,10,M1_Core,Ridge,14.0,27.4677,-13.4677,13.4677
Zn_num,10,M1_Core,Ridge,12.0,22.6801,-10.6801,10.6801
Zn_num,10,M1_Core,Ridge,8.0,16.844,-8.844,8.844
Zn_num,10,M1_Core,Ridge,23.0,20.7719,2.2281,2.2281
Zn_num,10,M1_Core,HuberRegressor,22.0,15.1468,6.8532,6.8532
Zn_num,10,M1_Core,HuberRegressor,58.0,14.6189,43.3811,43.3811
Zn_num,10,M1_Core,HuberRegressor,17.0,14.5476,2.4524,2.4524
Zn_num,10,M1_Core,HuberRegressor,14.0,18.4757,-4.4757,4.4757
Zn_num,10,M1_Core,HuberRegressor,12.0,14.8225,-2.8225,2.8225
Zn_num,10,M1_Core,HuberRegressor,8.0,15.6468,-7.6468,7.6468
Zn_num,10,M1_Core,HuberRegressor,23.0,17.5959,5.4041,5.4041
Zn_num,10,M1_Core,ExtraTrees,22.0,14.1332,7.8668,7.8668
Zn_num,10,M1_Core,ExtraTrees,58.0,13.7469,44.2531,44.2531
Zn_num,10,M1_Core,ExtraTrees,17.0,16.5763,0.4237,0.4237
Zn_num,10,M1_Core,ExtraTrees,14.0,37.1389,-23.1389,23.1389
Zn_num,10,M1_Core,ExtraTrees,12.0,13.3128,-1.3128,1.3128
Zn_num,10,M1_Core,ExtraTrees,8.0,15.7852,-7.7852,7.7852
Zn_num,10,M1_Core,ExtraTrees,23.0,13.7938,9.2062,9.2062
Zn_num,10,M7_TargetSpecific_Selected,Ridge,22.0,19.9604,2.0396,2.0396
Zn_num,10,M7_TargetSpecific_Selected,Ridge,58.0,21.38,36.62,36.62
Zn_num,10,M7_TargetSpecific_Selected,Ridge,17.0,25.9171,-8.9171,8.9171
Zn_num,10,M7_TargetSpecific_Selected,Ridge,14.0,2.897,11.103,11.103
Zn_num,10,M7_TargetSpecific_Selected,Ridge,12.0,29.8596,-17.8596,17.8596
Zn_num,10,M7_TargetSpecific_Selected,Ridge,8.0,28.5038,-20.5038,20.5038
Zn_num,10,M7_TargetSpecific_Selected,Ridge,23.0,22.4897,0.5103,0.5103
Zn_num,10,M7_TargetSpecific_Selected,HuberRegressor,22.0,19.5306,2.4694,2.4694
Zn_num,10,M7_TargetSpecific_Selected,HuberRegressor,58.0,18.3648,39.6352,39.6352
Zn_num,10,M7_TargetSpecific_Selected,HuberRegressor,17.0,23.0246,-6.0246,6.0246
Zn_num,10,M7_TargetSpecific_Selected,HuberRegressor,14.0,1.5798,12.4202,12.4202
Zn_num,10,M7_TargetSpecific_Selected,HuberRegressor,12.0,21.3821,-9.3821,9.3821
Zn_num,10,M7_TargetSpecific_Selected,HuberRegressor,8.0,28.0818,-20.0818,20.0818
Zn_num,10,M7_TargetSpecific_Selected,HuberRegressor,23.0,20.0927,2.9073,2.9073
Zn_num,10,M7_TargetSpecific_Selected,ExtraTrees,22.0,19.2402,2.7598,2.7598
Zn_num,10,M7_TargetSpecific_Selected,ExtraTrees,58.0,20.8797,37.1203,37.1203
Zn_num,10,M7_TargetSpecific_Selected,ExtraTrees,17.0,22.7381,-5.7381,5.7381
Zn_num,10,M7_TargetSpecific_Selected,ExtraTrees,14.0,16.1102,-2.1102,2.1102
Zn_num,10,M7_TargetSpecific_Selected,ExtraTrees,12.0,14.6755,-2.6755,2.6755
Zn_num,10,M7_TargetSpecific_Selected,ExtraTrees,8.0,18.324,-10.324,10.324
Zn_num,10,M7_TargetSpecific_Selected,ExtraTrees,23.0,14.8864,8.1136,8.1136
Zn_num,11,M1_Core,Ridge,10.0,27.0653,-17.0653,17.0653
Zn_num,11,M1_Core,Ridge,23.0,17.9898,5.0102,5.0102
Zn_num,11,M1_Core,Ridge,11.0,15.8953,-4.8953,4.8953
Zn_num,11,M1_Core,Ridge,7.0,18.7163,-11.7163,11.7163
Zn_num,11,M1_Core,Ridge,14.0,17.7313,-3.7313,3.7313
Zn_num,11,M1_Core,Ridge,78.0,13.4796,64.5204,64.5204
Zn_num,11,M1_Core,Ridge,15.0,19.202,-4.202,4.202
Zn_num,11,M1_Core,HuberRegressor,10.0,18.3619,-8.3619,8.3619
Zn_num,11,M1_Core,HuberRegressor,23.0,18.4341,4.5659,4.5659
Zn_num,11,M1_Core,HuberRegressor,11.0,14.3998,-3.3998,3.3998
Zn_num,11,M1_Core,HuberRegressor,7.0,19.4108,-12.4108,12.4108
Zn_num,11,M1_Core,HuberRegressor,14.0,14.8266,-0.8266,0.8266
Zn_num,11,M1_Core,HuberRegressor,78.0,9.6499,68.3501,68.3501
Zn_num,11,M1_Core,HuberRegressor,15.0,22.0071,-7.0071,7.0071
Zn_num,11,M1_Core,ExtraTrees,10.0,15.5671,-5.5671,5.5671
Zn_num,11,M1_Core,ExtraTrees,23.0,15.9551,7.0449,7.0449
Zn_num,11,M1_Core,ExtraTrees,11.0,19.4455,-8.4455,8.4455
Zn_num,11,M1_Core,ExtraTrees,7.0,15.0239,-8.0239,8.0239
Zn_num,11,M1_Core,ExtraTrees,14.0,28.9733,-14.9733,14.9733
Zn_num,11,M1_Core,ExtraTrees,78.0,9.3684,68.6316,68.6316
Zn_num,11,M1_Core,ExtraTrees,15.0,17.3691,-2.3691,2.3691
Zn_num,11,M7_TargetSpecific_Selected,Ridge,10.0,43.2175,-33.2175,33.2175
Zn_num,11,M7_TargetSpecific_Selected,Ridge,23.0,15.7774,7.2226,7.2226
Zn_num,11,M7_TargetSpecific_Selected,Ridge,11.0,15.4799,-4.4799,4.4799
Zn_num,11,M7_TargetSpecific_Selected,Ridge,7.0,19.0386,-12.0386,12.0386
Zn_num,11,M7_TargetSpecific_Selected,Ridge,14.0,17.8665,-3.8665,3.8665
Zn_num,11,M7_TargetSpecific_Selected,Ridge,78.0,9.4554,68.5446,68.5446
Zn_num,11,M7_TargetSpecific_Selected,Ridge,15.0,15.4992,-0.4992,0.4992
Zn_num,11,M7_TargetSpecific_Selected,HuberRegressor,10.0,163.474,-153.474,153.474
Zn_num,11,M7_TargetSpecific_Selected,HuberRegressor,23.0,20.8311,2.1689,2.1689
Zn_num,11,M7_TargetSpecific_Selected,HuberRegressor,11.0,8.3408,2.6592,2.6592
Zn_num,11,M7_TargetSpecific_Selected,HuberRegressor,7.0,17.7048,-10.7048,10.7048
Zn_num,11,M7_TargetSpecific_Selected,HuberRegressor,14.0,14.0089,-0.0089,0.0089
Zn_num,11,M7_TargetSpecific_Selected,HuberRegressor,78.0,4.3576,73.6424,73.6424
Zn_num,11,M7_TargetSpecific_Selected,HuberRegressor,15.0,14.9614,0.0386,0.0386
Zn_num,11,M7_TargetSpecific_Selected,ExtraTrees,10.0,13.1437,-3.1437,3.1437
Zn_num,11,M7_TargetSpecific_Selected,ExtraTrees,23.0,18.2529,4.7471,4.7471
Zn_num,11,M7_TargetSpecific_Selected,ExtraTrees,11.0,20.3779,-9.3779,9.3779
Zn_num,11,M7_TargetSpecific_Selected,ExtraTrees,7.0,18.8123,-11.8123,11.8123
Zn_num,11,M7_TargetSpecific_Selected,ExtraTrees,14.0,26.5111,-12.5111,12.5111
Zn_num,11,M7_TargetSpecific_Selected,ExtraTrees,78.0,9.6536,68.3464,68.3464
Zn_num,11,M7_TargetSpecific_Selected,ExtraTrees,15.0,17.3127,-2.3127,2.3127
Zn_num,12,M1_Core,Ridge,13.0,14.9715,-1.9715,1.9715
Zn_num,12,M1_Core,Ridge,96.0,12.7889,83.2111,83.2111
Zn_num,12,M1_Core,Ridge,91.0,13.6096,77.3904,77.3904
Zn_num,12,M1_Core,Ridge,42.0,16.9605,25.0395,25.0395
Zn_num,12,M1_Core,Ridge,11.0,42.388,-31.388,31.388
Zn_num,12,M1_Core,Ridge,13.0,17.9254,-4.9254,4.9254
Zn_num,12,M1_Core,Ridge,16.0,20.4506,-4.4506,4.4506
Zn_num,12,M1_Core,HuberRegressor,13.0,14.8319,-1.8319,1.8319
Zn_num,12,M1_Core,HuberRegressor,96.0,14.7391,81.2609,81.2609
Zn_num,12,M1_Core,HuberRegressor,91.0,13.5788,77.4212,77.4212
Zn_num,12,M1_Core,HuberRegressor,42.0,16.2689,25.7311,25.7311
Zn_num,12,M1_Core,HuberRegressor,11.0,53.2463,-42.2463,42.2463
Zn_num,12,M1_Core,HuberRegressor,13.0,26.2343,-13.2343,13.2343
Zn_num,12,M1_Core,HuberRegressor,16.0,20.1069,-4.1069,4.1069
Zn_num,12,M1_Core,ExtraTrees,13.0,14.1732,-1.1732,1.1732
Zn_num,12,M1_Core,ExtraTrees,96.0,14.8953,81.1047,81.1047
Zn_num,12,M1_Core,ExtraTrees,91.0,12.6248,78.3752,78.3752
Zn_num,12,M1_Core,ExtraTrees,42.0,17.7512,24.2488,24.2488
Zn_num,12,M1_Core,ExtraTrees,11.0,10.4368,0.5632,0.5632
Zn_num,12,M1_Core,ExtraTrees,13.0,23.1172,-10.1172,10.1172
Zn_num,12,M1_Core,ExtraTrees,16.0,18.1173,-2.1173,2.1173
Zn_num,12,M7_TargetSpecific_Selected,Ridge,13.0,16.2598,-3.2598,3.2598
Zn_num,12,M7_TargetSpecific_Selected,Ridge,96.0,8.834,87.166,87.166
Zn_num,12,M7_TargetSpecific_Selected,Ridge,91.0,15.6131,75.3869,75.3869
Zn_num,12,M7_TargetSpecific_Selected,Ridge,42.0,16.4387,25.5613,25.5613
Zn_num,12,M7_TargetSpecific_Selected,Ridge,11.0,29.4528,-18.4528,18.4528
Zn_num,12,M7_TargetSpecific_Selected,Ridge,13.0,19.6717,-6.6717,6.6717
Zn_num,12,M7_TargetSpecific_Selected,Ridge,16.0,22.3,-6.3,6.3
Zn_num,12,M7_TargetSpecific_Selected,HuberRegressor,13.0,16.0687,-3.0687,3.0687
Zn_num,12,M7_TargetSpecific_Selected,HuberRegressor,96.0,10.1954,85.8046,85.8046
Zn_num,12,M7_TargetSpecific_Selected,HuberRegressor,91.0,15.7507,75.2493,75.2493
Zn_num,12,M7_TargetSpecific_Selected,HuberRegressor,42.0,15.64,26.36,26.36
Zn_num,12,M7_TargetSpecific_Selected,HuberRegressor,11.0,40.1693,-29.1693,29.1693
Zn_num,12,M7_TargetSpecific_Selected,HuberRegressor,13.0,32.1468,-19.1468,19.1468
Zn_num,12,M7_TargetSpecific_Selected,HuberRegressor,16.0,21.9147,-5.9147,5.9147
Zn_num,12,M7_TargetSpecific_Selected,ExtraTrees,13.0,15.7191,-2.7191,2.7191
Zn_num,12,M7_TargetSpecific_Selected,ExtraTrees,96.0,12.7457,83.2543,83.2543
Zn_num,12,M7_TargetSpecific_Selected,ExtraTrees,91.0,13.3141,77.6859,77.6859
Zn_num,12,M7_TargetSpecific_Selected,ExtraTrees,42.0,19.955,22.045,22.045
Zn_num,12,M7_TargetSpecific_Selected,ExtraTrees,11.0,9.1752,1.8248,1.8248
Zn_num,12,M7_TargetSpecific_Selected,ExtraTrees,13.0,16.2988,-3.2988,3.2988
Zn_num,12,M7_TargetSpecific_Selected,ExtraTrees,16.0,15.6246,0.3754,0.3754
Zn_num,13,M1_Core,Ridge,21.0,15.0805,5.9195,5.9195
Zn_num,13,M1_Core,Ridge,17.0,16.8307,0.1693,0.1693
Zn_num,13,M1_Core,Ridge,19.0,16.2497,2.7503,2.7503
Zn_num,13,M1_Core,Ridge,50.0,15.912,34.088,34.088
Zn_num,13,M1_Core,Ridge,20.0,14.6794,5.3206,5.3206
Zn_num,13,M1_Core,Ridge,19.0,18.8922,0.1078,0.1078
Zn_num,13,M1_Core,Ridge,6.0,24.1786,-18.1786,18.1786
Zn_num,13,M1_Core,HuberRegressor,21.0,14.7786,6.2214,6.2214
Zn_num,13,M1_Core,HuberRegressor,17.0,16.3842,0.6158,0.6158
Zn_num,13,M1_Core,HuberRegressor,19.0,14.1561,4.8439,4.8439
Zn_num,13,M1_Core,HuberRegressor,50.0,12.8062,37.1938,37.1938
Zn_num,13,M1_Core,HuberRegressor,20.0,18.087,1.913,1.913
Zn_num,13,M1_Core,HuberRegressor,19.0,22.5891,-3.5891,3.5891
Zn_num,13,M1_Core,HuberRegressor,6.0,17.4035,-11.4035,11.4035
Zn_num,13,M1_Core,ExtraTrees,21.0,13.6302,7.3698,7.3698
Zn_num,13,M1_Core,ExtraTrees,17.0,27.2496,-10.2496,10.2496
Zn_num,13,M1_Core,ExtraTrees,19.0,15.4659,3.5341,3.5341
Zn_num,13,M1_Core,ExtraTrees,50.0,14.9916,35.0084,35.0084
Zn_num,13,M1_Core,ExtraTrees,20.0,14.1929,5.8071,5.8071
Zn_num,13,M1_Core,ExtraTrees,19.0,13.9907,5.0093,5.0093
Zn_num,13,M1_Core,ExtraTrees,6.0,16.4257,-10.4257,10.4257
Zn_num,13,M7_TargetSpecific_Selected,Ridge,21.0,16.3729,4.6271,4.6271
Zn_num,13,M7_TargetSpecific_Selected,Ridge,17.0,17.1749,-0.1749,0.1749
Zn_num,13,M7_TargetSpecific_Selected,Ridge,19.0,17.2779,1.7221,1.7221
Zn_num,13,M7_TargetSpecific_Selected,Ridge,50.0,16.8721,33.1279,33.1279
Zn_num,13,M7_TargetSpecific_Selected,Ridge,20.0,12.2726,7.7274,7.7274
Zn_num,13,M7_TargetSpecific_Selected,Ridge,19.0,15.1052,3.8948,3.8948
Zn_num,13,M7_TargetSpecific_Selected,Ridge,6.0,25.0781,-19.0781,19.0781
Zn_num,13,M7_TargetSpecific_Selected,HuberRegressor,21.0,15.1752,5.8248,5.8248
Zn_num,13,M7_TargetSpecific_Selected,HuberRegressor,17.0,15.3388,1.6612,1.6612
Zn_num,13,M7_TargetSpecific_Selected,HuberRegressor,19.0,15.5978,3.4022,3.4022
Zn_num,13,M7_TargetSpecific_Selected,HuberRegressor,50.0,14.9331,35.0669,35.0669
Zn_num,13,M7_TargetSpecific_Selected,HuberRegressor,20.0,13.892,6.108,6.108
Zn_num,13,M7_TargetSpecific_Selected,HuberRegressor,19.0,15.4189,3.5811,3.5811
Zn_num,13,M7_TargetSpecific_Selected,HuberRegressor,6.0,18.1706,-12.1706,12.1706
Zn_num,13,M7_TargetSpecific_Selected,ExtraTrees,21.0,15.1351,5.8649,5.8649
Zn_num,13,M7_TargetSpecific_Selected,ExtraTrees,17.0,29.0208,-12.0208,12.0208
Zn_num,13,M7_TargetSpecific_Selected,ExtraTrees,19.0,13.7074,5.2926,5.2926
Zn_num,13,M7_TargetSpecific_Selected,ExtraTrees,50.0,10.8489,39.1511,39.1511
Zn_num,13,M7_TargetSpecific_Selected,ExtraTrees,20.0,16.7795,3.2205,3.2205
Zn_num,13,M7_TargetSpecific_Selected,ExtraTrees,19.0,17.6089,1.3911,1.3911
Zn_num,13,M7_TargetSpecific_Selected,ExtraTrees,6.0,15.6544,-9.6544,9.6544
Zn_num,14,M1_Core,Ridge,14.0,20.0062,-6.0062,6.0062
Zn_num,14,M1_Core,Ridge,3.0,23.0487,-20.0487,20.0487
Zn_num,14,M1_Core,Ridge,20.0,23.3043,-3.3043,3.3043
Zn_num,14,M1_Core,Ridge,10.0,21.0698,-11.0698,11.0698
Zn_num,14,M1_Core,Ridge,7.0,20.2009,-13.2009,13.2009
Zn_num,14,M1_Core,Ridge,7.0,19.9325,-12.9325,12.9325
Zn_num,14,M1_Core,Ridge,30.0,17.2425,12.7575,12.7575
Zn_num,14,M1_Core,HuberRegressor,14.0,13.626,0.374,0.374
Zn_num,14,M1_Core,HuberRegressor,3.0,18.7227,-15.7227,15.7227
Zn_num,14,M1_Core,HuberRegressor,20.0,19.1636,0.8364,0.8364
Zn_num,14,M1_Core,HuberRegressor,10.0,18.428,-8.428,8.428
Zn_num,14,M1_Core,HuberRegressor,7.0,18.7025,-11.7025,11.7025
Zn_num,14,M1_Core,HuberRegressor,7.0,16.1407,-9.1407,9.1407
Zn_num,14,M1_Core,HuberRegressor,30.0,18.0057,11.9943,11.9943
Zn_num,14,M1_Core,ExtraTrees,14.0,30.1279,-16.1279,16.1279
Zn_num,14,M1_Core,ExtraTrees,3.0,18.0641,-15.0641,15.0641
Zn_num,14,M1_Core,ExtraTrees,20.0,18.3352,1.6648,1.6648
Zn_num,14,M1_Core,ExtraTrees,10.0,18.3197,-8.3197,8.3197
Zn_num,14,M1_Core,ExtraTrees,7.0,19.9052,-12.9052,12.9052
Zn_num,14,M1_Core,ExtraTrees,7.0,21.4372,-14.4372,14.4372
Zn_num,14,M1_Core,ExtraTrees,30.0,16.0692,13.9308,13.9308
Zn_num,14,M7_TargetSpecific_Selected,Ridge,14.0,19.1809,-5.1809,5.1809
Zn_num,14,M7_TargetSpecific_Selected,Ridge,3.0,18.7425,-15.7425,15.7425
Zn_num,14,M7_TargetSpecific_Selected,Ridge,20.0,22.2099,-2.2099,2.2099
Zn_num,14,M7_TargetSpecific_Selected,Ridge,10.0,22.304,-12.304,12.304
Zn_num,14,M7_TargetSpecific_Selected,Ridge,7.0,20.7084,-13.7084,13.7084
Zn_num,14,M7_TargetSpecific_Selected,Ridge,7.0,21.8922,-14.8922,14.8922
Zn_num,14,M7_TargetSpecific_Selected,Ridge,30.0,18.1874,11.8126,11.8126
Zn_num,14,M7_TargetSpecific_Selected,HuberRegressor,14.0,17.9765,-3.9765,3.9765
Zn_num,14,M7_TargetSpecific_Selected,HuberRegressor,3.0,16.7832,-13.7832,13.7832
Zn_num,14,M7_TargetSpecific_Selected,HuberRegressor,20.0,17.9037,2.0963,2.0963
Zn_num,14,M7_TargetSpecific_Selected,HuberRegressor,10.0,18.0856,-8.0856,8.0856
Zn_num,14,M7_TargetSpecific_Selected,HuberRegressor,7.0,17.5257,-10.5257,10.5257
Zn_num,14,M7_TargetSpecific_Selected,HuberRegressor,7.0,16.99,-9.99,9.99
Zn_num,14,M7_TargetSpecific_Selected,HuberRegressor,30.0,16.841,13.159,13.159
Zn_num,14,M7_TargetSpecific_Selected,ExtraTrees,14.0,19.6323,-5.6323,5.6323
Zn_num,14,M7_TargetSpecific_Selected,ExtraTrees,3.0,19.0655,-16.0655,16.0655
Zn_num,14,M7_TargetSpecific_Selected,ExtraTrees,20.0,20.2491,-0.2491,0.2491
Zn_num,14,M7_TargetSpecific_Selected,ExtraTrees,10.0,23.8456,-13.8456,13.8456
Zn_num,14,M7_TargetSpecific_Selected,ExtraTrees,7.0,21.9277,-14.9277,14.9277
Zn_num,14,M7_TargetSpecific_Selected,ExtraTrees,7.0,29.9724,-22.9724,22.9724
Zn_num,14,M7_TargetSpecific_Selected,ExtraTrees,30.0,16.1894,13.8106,13.8106
Zn_num,15,M1_Core,Ridge,14.0,8.2789,5.7211,5.7211
Zn_num,15,M1_Core,Ridge,14.0,33.7755,-19.7755,19.7755
Zn_num,15,M1_Core,Ridge,12.0,14.6234,-2.6234,2.6234
Zn_num,15,M1_Core,Ridge,96.0,10.691,85.309,85.309
Zn_num,15,M1_Core,Ridge,42.0,21.0378,20.9622,20.9622
Zn_num,15,M1_Core,Ridge,19.0,22.1127,-3.1127,3.1127
Zn_num,15,M1_Core,Ridge,16.0,17.9628,-1.9628,1.9628
Zn_num,15,M1_Core,HuberRegressor,14.0,9.164,4.836,4.836
Zn_num,15,M1_Core,HuberRegressor,14.0,20.2856,-6.2856,6.2856
Zn_num,15,M1_Core,HuberRegressor,12.0,11.9037,0.0963,0.0963
Zn_num,15,M1_Core,HuberRegressor,96.0,9.998,86.002,86.002
Zn_num,15,M1_Core,HuberRegressor,42.0,19.392,22.608,22.608
Zn_num,15,M1_Core,HuberRegressor,19.0,17.5495,1.4505,1.4505
Zn_num,15,M1_Core,HuberRegressor,16.0,17.5572,-1.5572,1.5572
Zn_num,15,M1_Core,ExtraTrees,14.0,18.5034,-4.5034,4.5034
Zn_num,15,M1_Core,ExtraTrees,14.0,25.534,-11.534,11.534
Zn_num,15,M1_Core,ExtraTrees,12.0,10.5891,1.4109,1.4109
Zn_num,15,M1_Core,ExtraTrees,96.0,22.1848,73.8152,73.8152
Zn_num,15,M1_Core,ExtraTrees,42.0,19.3397,22.6603,22.6603
Zn_num,15,M1_Core,ExtraTrees,19.0,26.5615,-7.5615,7.5615
Zn_num,15,M1_Core,ExtraTrees,16.0,15.9006,0.0994,0.0994
Zn_num,15,M7_TargetSpecific_Selected,Ridge,14.0,14.348,-0.348,0.348
Zn_num,15,M7_TargetSpecific_Selected,Ridge,14.0,7.5596,6.4404,6.4404
Zn_num,15,M7_TargetSpecific_Selected,Ridge,12.0,26.0578,-14.0578,14.0578
Zn_num,15,M7_TargetSpecific_Selected,Ridge,96.0,8.2032,87.7968,87.7968
Zn_num,15,M7_TargetSpecific_Selected,Ridge,42.0,17.4942,24.5058,24.5058
Zn_num,15,M7_TargetSpecific_Selected,Ridge,19.0,18.87,0.13,0.13
Zn_num,15,M7_TargetSpecific_Selected,Ridge,16.0,19.7409,-3.7409,3.7409
Zn_num,15,M7_TargetSpecific_Selected,HuberRegressor,14.0,14.6388,-0.6388,0.6388
Zn_num,15,M7_TargetSpecific_Selected,HuberRegressor,14.0,5.7355,8.2645,8.2645
