target,input_set_id,input_set_name,model,transformation,fold_idx,r2,rmse,mae
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,2,-0.126684,31.97979,21.68402
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,3,-0.166704,17.238105,14.574881
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,4,-0.720583,43.566607,36.753087
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,5,-3.966403,10.644955,9.496448
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,6,-18.952505,19.312941,18.600546
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,7,-0.426003,42.666087,30.702918
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,8,-0.19896,24.406206,15.40946
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,9,-0.281942,12.447164,10.259613
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,10,-0.057492,16.126277,13.184264
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,11,-0.100394,16.260656,13.032702
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,12,-0.329214,26.641056,20.020129
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,13,-0.689784,45.604224,34.982377
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,14,-0.562077,15.577671,12.129221
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,15,-3.776564,18.836944,17.604803
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,16,-0.457138,34.299787,21.815067
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,17,-17.257431,21.390502,20.813316
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,18,-0.541095,36.867093,22.712551
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,19,-0.193056,20.51301,16.806994
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,20,-4.298652,10.846737,9.195424
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,21,-0.168596,19.762326,18.608766
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,22,-0.252746,26.021072,19.949865
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,23,-0.057743,28.627138,19.45446
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,24,-4.805215,9.952089,8.231714
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,RAW,25,-0.385132,34.271492,22.328559
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,1,-0.338901,12.323539,9.503776
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,2,-0.065456,31.098706,18.219866
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,3,-0.124072,16.920234,11.176313
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,4,-0.529275,41.073206,31.051909
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,5,-0.23347,5.305022,3.813807
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,6,-6.181217,11.586405,10.541592
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,7,-0.539935,44.337755,29.814077
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,8,-0.219313,24.612494,13.181132
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,9,-0.77636,14.652162,12.626606
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,10,-0.147679,16.799861,10.040449
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,11,-0.147161,16.602604,10.097911
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,12,-0.142952,24.704044,15.159009
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,13,-0.738967,46.263133,33.599246
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,14,-0.387249,14.680084,9.113482
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,15,-0.903437,11.891098,10.781014
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,16,-0.412444,33.769664,18.613135
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,17,-8.252613,15.227666,14.315007
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,18,-0.674833,38.433508,24.897427
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,19,-0.302346,21.431973,15.638232
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,20,-1.008891,6.678741,5.891598
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,21,-0.101827,19.189456,14.732532
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,22,-0.043642,23.750324,13.364879
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,23,-0.075504,28.866482,16.54315
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,24,-0.146446,4.422644,3.86504
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,PLS,LOG1P,25,-0.463346,35.225813,22.76643
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,1,-3.999439,23.813424,19.741074
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,2,-0.146086,32.253968,22.15165
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,3,-0.152742,17.134652,14.317074
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,4,-0.795992,44.511076,37.840486
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,5,-7.278909,13.743882,12.093193
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,6,-21.4375,20.480329,19.362351
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,7,-0.463991,43.230652,30.454569
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,8,-0.225495,24.674798,15.282005
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,9,-1.514862,17.433847,14.003825
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,10,-0.114576,16.555807,13.857065
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,11,-0.064564,15.993731,12.725973
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,12,-0.458266,27.904385,20.923228
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,13,-0.671182,45.352505,34.561681
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,14,-0.47701,15.147572,11.583483
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,15,-4.085492,19.436549,17.732324
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,16,-0.539307,35.253618,23.031288
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,17,-22.822248,24.433884,23.085242
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,18,-0.592983,37.482611,23.681183
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,19,-0.347782,21.802627,18.960314
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,20,-4.661044,11.211525,9.569016
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,21,-0.203158,20.052436,18.852478
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,22,-0.248338,25.975258,19.195734
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,23,-0.06537,28.730164,19.508912
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,24,-6.409066,11.24312,9.330775
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,RAW,25,-0.349804,33.831619,21.374942
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,1,-0.122727,11.284914,8.533007
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,2,-0.020216,30.431313,17.797322
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,3,-0.048001,16.337667,10.806623
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,4,-0.432394,39.750912,28.98132
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,5,-0.006249,4.791545,3.456261
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,6,-4.701767,10.324153,9.375194
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,7,-0.497156,43.717581,29.884624
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,8,-0.103848,23.418151,12.035101
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,9,-0.190799,11.996522,9.772295
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,10,-0.056806,16.121043,9.792588
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,11,-0.09,16.18368,9.907092
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,12,-0.041653,23.583895,13.93803
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,13,-0.518346,43.228957,28.345988
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,14,-0.127955,13.237235,7.747483
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,15,-0.63788,11.030463,9.807302
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,16,-0.267816,31.994045,16.752154
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,17,-7.164768,14.304513,13.399921
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,18,-0.603341,37.604272,23.456572
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,19,-0.185267,20.44594,14.437054
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,20,-0.011064,4.738117,4.397338
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,21,-0.07566,18.960218,14.383684
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,22,-0.033822,23.638324,13.715734
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,23,-0.049393,28.51393,16.014221
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,24,-0.000424,4.131398,3.661324
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Lasso,LOG1P,25,-0.308828,33.314154,20.230155
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,1,-1.966834,18.344583,16.297183
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,2,-0.139121,32.155813,22.070478
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,3,-0.158823,17.179791,14.360378
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,4,-0.768542,44.169608,37.532456
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,5,-5.116761,11.813637,9.836146
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,6,-20.222768,19.918229,19.013504
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,7,-0.456385,43.118204,30.367269
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,8,-0.229327,24.713353,15.209443
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,9,-1.016783,15.612258,12.784353
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,10,-0.10229,16.464306,13.769432
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,11,-0.069148,16.028134,12.765187
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,12,-0.428031,27.613585,20.708602
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,13,-0.660438,45.206482,34.384067
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,14,-0.491387,15.221118,11.613718
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,15,-3.987143,19.247688,17.69926
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,16,-0.519763,35.029105,22.698233
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,17,-19.780467,22.820691,21.883428
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,18,-0.57311,37.24807,23.427598
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,19,-0.275008,21.205833,18.19639
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,20,-4.537274,11.088286,9.520205
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,21,-0.152093,19.622284,18.311007
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,22,-0.240854,25.897278,18.935391
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,23,-0.073619,28.841185,19.74895
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,24,-5.772348,10.749165,8.930546
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,RAW,25,-0.354449,33.889789,21.666805
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,1,-0.390395,12.558285,9.768957
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,2,-0.08567,31.39232,17.963512
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,3,-0.143134,17.063095,11.446591
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,4,-0.552761,41.387404,31.397521
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,5,-0.370601,5.592145,3.807032
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,6,-6.165075,11.573376,10.550194
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,7,-0.560512,44.633003,29.93823
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,8,-0.249249,24.912792,14.067219
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,9,-1.592371,17.700469,14.263565
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,10,-0.136801,16.720057,9.934177
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,11,-0.154086,16.652636,9.852683
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,12,-0.20122,25.325928,16.181837
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,13,-0.705727,45.818853,32.601968
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,14,-0.402467,14.760386,9.451754
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,15,-1.019825,12.249251,11.096883
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,16,-0.424213,33.910056,18.774157
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,17,-9.625323,16.318198,15.206523
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,18,-0.691571,38.625074,24.435431
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,19,-0.327148,21.635083,16.112546
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,20,-0.634733,6.02476,5.446025
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,21,-0.099177,19.16636,14.602743
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,22,-0.058898,23.92329,13.343945
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,23,-0.098006,29.166901,16.984465
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,24,-0.044311,4.221046,3.72504
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,Ridge,LOG1P,25,-0.459114,35.174837,22.395615
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,1,-1.080903,15.363394,13.915735
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,2,-0.128303,32.002761,21.97343
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,3,-0.153551,17.140667,14.351457
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,4,-0.746843,43.897803,37.25099
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,5,-4.31517,11.012387,9.358218
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,6,-19.662988,19.653787,18.833655
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,7,-0.442673,42.914741,30.370268
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,8,-0.214909,24.568001,15.264734
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,9,-0.732245,14.469079,11.974287
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,10,-0.08703,16.349945,13.597357
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,11,-0.067458,16.015455,12.797407
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,12,-0.393023,27.273013,20.481034
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,13,-0.658428,45.179117,34.370373
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,14,-0.481587,15.171024,11.678475
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,15,-3.835124,18.952062,17.54951
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,16,-0.504576,34.853635,22.547187
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,17,-18.959665,22.365457,21.544847
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,18,-0.555556,37.039672,23.146814
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,19,-0.221612,20.757047,17.567219
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,20,-4.422781,10.973052,9.367209
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,21,-0.129597,19.429768,18.049522
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,22,-0.231541,25.799906,19.188645
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,23,-0.059414,28.649751,19.496989
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,24,-5.315396,10.380192,8.636792
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,RAW,25,-0.342215,33.73638,21.490483
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,1,-0.17906,11.564561,8.757776
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,2,-0.022265,30.461861,17.890806
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,3,-0.056307,16.402288,10.885726
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,4,-0.469933,40.268426,29.80441
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,5,-0.006249,4.791545,3.456261
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,6,-5.37036,10.912687,9.933807
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,7,-0.515664,43.986964,29.715892
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,8,-0.139044,23.788565,12.420473
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,9,-0.325576,12.657224,10.74763
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,10,-0.056806,16.121043,9.792588
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,11,-0.093327,16.208354,9.927292
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,12,-0.085961,24.080254,14.54299
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,13,-0.577079,44.057123,30.094682
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,14,-0.142704,13.323496,7.697693
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,15,-0.781421,11.503657,10.363271
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,16,-0.313944,32.570881,16.912618
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,17,-7.355291,14.470447,13.628634
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,18,-0.631431,37.932246,24.457155
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,19,-0.231326,20.839413,14.981655
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,20,-0.011064,4.738117,4.397338
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,21,-0.083518,19.02935,14.471832
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,22,-0.033822,23.638324,13.715734
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,23,-0.048712,28.504679,16.194547
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,24,-0.00553,4.141928,3.674409
Zn_num,E5,E5_Full_Parsimonious_Easy_Panel,ElasticNet,LOG1P,25,-0.337311,33.674702,20.503556
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,RAW,1,-0.035422,30.543258,26.036447
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,RAW,2,-0.356856,136.762782,82.914853
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,RAW,3,-0.126944,31.190897,24.305676
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,RAW,4,-0.089093,15.757108,14.226189
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,RAW,5,-0.83587,89.875339,62.652652
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,RAW,6,-0.245857,35.177048,25.742543
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,RAW,7,-0.163534,90.534937,50.973804
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,RAW,8,-0.826129,45.727303,33.044709
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,RAW,9,-0.16056,30.943889,24.728147
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,RAW,10,-0.179878,125.824404,73.950107
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,RAW,11,-0.175729,88.656666,46.034621
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,RAW,12,-0.117424,38.794109,30.068627
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,RAW,13,-0.229436,78.912884,40.81963
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,RAW,14,-0.165045,107.25764,59.637559
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,RAW,15,-0.312483,38.256027,30.418801
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,RAW,16,-0.113174,19.284667,18.059022
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,RAW,17,-0.538266,36.050629,29.75811
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,RAW,18,-0.500208,121.00016,81.863922
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,RAW,19,-0.11178,104.869197,56.150837
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,RAW,20,-0.080256,30.887122,23.973179
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,RAW,21,-0.218881,35.583682,26.023749
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,RAW,22,-0.295041,96.255769,59.459744
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,RAW,23,-0.152472,103.865461,50.932265
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,RAW,24,-0.137886,28.948797,17.991583
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,RAW,25,-0.173818,80.103377,50.398025
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,LOG1P,1,-0.822495,40.5219,37.097837
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,LOG1P,2,-0.377491,137.798797,82.067044
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,LOG1P,3,-0.064594,30.315776,20.933578
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,LOG1P,4,-0.723566,19.822479,17.335621
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,LOG1P,5,-0.690907,86.25404,60.314646
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,LOG1P,6,-0.518627,38.837473,29.186556
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,LOG1P,7,-0.088484,87.566431,50.682266
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,LOG1P,8,-0.512244,41.612206,33.711165
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,LOG1P,9,-0.303619,32.795666,25.616839
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,LOG1P,10,-0.180333,125.84871,68.361617
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,LOG1P,11,-0.166919,88.32388,46.310552
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,LOG1P,12,-0.197377,40.158022,35.161107
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,LOG1P,13,-0.05954,73.257751,42.909416
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,LOG1P,14,-0.163344,107.179342,61.43301
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,LOG1P,15,-0.387776,39.338038,28.924879
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,LOG1P,16,0.053553,17.781924,15.791213
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,LOG1P,17,-0.710605,38.016494,29.244627
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,LOG1P,18,-0.409336,117.278245,78.441578
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,LOG1P,19,-0.205445,109.197363,60.710223
HPI,E1,E1_Min2_FieldOnly,SVR_RBF,LOG1P,20,-0.386023,34.98641,27.786102
