target,fold,config,model,transform,feature_count,r2,rmse,mae,spearman_rho
HPI,3,M6_Core_AllHydrochemical,Lasso,LOG1P,10,-0.402982809825859,17.884228529031347,15.903934816674592,0.7619047619047621
HPI,3,M6_Core_AllHydrochemical,ElasticNet,LOG1P,10,-0.7235851408986385,19.822590373110337,17.01319915296801,0.6904761904761906
HPI,3,M6_Core_AllHydrochemical,SVR_RBF,LOG1P,10,-3.106789721850741,30.598157026644852,23.11915562837931,0.7619047619047621
HPI,3,M6_Core_AllHydrochemical,HuberRegressor,LOG1P,10,-2.6176476009546623,28.718196685356656,22.784011897490522,0.7142857142857144
HPI,3,M6_Core_AllHydrochemical,RandomForest,LOG1P,10,-5.205855008232766,37.61359535722777,30.894518209917454,0.8333333333333335
HPI,3,M6_Core_AllHydrochemical,ExtraTrees,LOG1P,10,-2.516898845171726,28.315483016344796,24.4991547880439,0.8571428571428572
HPI,3,M6_Core_AllHydrochemical,GradientBoosting,LOG1P,10,-0.9878251745714504,21.28791507648086,19.247693896279422,0.8333333333333335
HPI,3,M7_TargetSpecific_Selected,Ridge,LOG1P,7,-1.7170120198989425,24.887989546957357,19.255669171821665,0.8095238095238096
HPI,3,M7_TargetSpecific_Selected,Lasso,LOG1P,7,-0.42211185981871724,18.005737523323543,16.01160913053208,0.7619047619047621
HPI,3,M7_TargetSpecific_Selected,ElasticNet,LOG1P,7,-0.7100969378801802,19.744875538169595,16.935800288284625,0.6904761904761906
HPI,3,M7_TargetSpecific_Selected,SVR_RBF,LOG1P,7,-1.941159814913033,25.89425065439497,19.03932048914298,0.7619047619047621
HPI,3,M7_TargetSpecific_Selected,HuberRegressor,LOG1P,7,-1.3079285002257035,22.937982176790015,17.407051358817565,0.6666666666666669
HPI,3,M7_TargetSpecific_Selected,RandomForest,LOG1P,7,-5.652723441907128,38.94428822843083,31.19612598501879,0.8095238095238096
HPI,3,M7_TargetSpecific_Selected,ExtraTrees,LOG1P,7,-3.0699217328184103,30.4605025767746,25.76457723650418,0.5714285714285715
HPI,3,M7_TargetSpecific_Selected,GradientBoosting,LOG1P,7,-2.1130878588767557,26.64033763382474,22.82232484847598,0.4761904761904762
HPI,4,M1_Core,Ridge,LOG1P,5,-0.3901910863993827,78.20901849394399,53.164161188028665,0.30952380952380953
HPI,4,M1_Core,Lasso,LOG1P,5,-0.6329953540820834,84.76412054068345,57.540576127893665,0.30952380952380953
HPI,4,M1_Core,ElasticNet,LOG1P,5,-0.5291481212682996,82.02464577835822,55.84808946103858,0.30952380952380953
HPI,4,M1_Core,SVR_RBF,LOG1P,5,-0.767107765899443,88.1761441305444,60.70664427961344,-0.1666666666666667
HPI,4,M1_Core,HuberRegressor,LOG1P,5,-0.5956882496649112,83.79027375518852,58.9145781812528,0.4761904761904762
HPI,4,M1_Core,RandomForest,LOG1P,5,-0.6442611621873082,85.05600593319193,59.00724415026639,-0.4761904761904762
HPI,4,M1_Core,ExtraTrees,LOG1P,5,-0.6771639836234138,85.9028058788065,58.49002290938457,-0.38095238095238104
HPI,4,M1_Core,GradientBoosting,LOG1P,5,-0.8106945210169365,89.25697817366604,61.971122977114675,-0.4761904761904762
HPI,4,M2_Core_Salinity,Ridge,LOG1P,6,-0.3939838407777736,78.31563173546628,54.47275548858545,0.261904761904762
HPI,4,M2_Core_Salinity,Lasso,LOG1P,6,-0.6113355513148628,84.20009478831129,57.628652602758734,0.19047619047619052
HPI,4,M2_Core_Salinity,ElasticNet,LOG1P,6,-0.5074230632871708,81.43988723210067,56.00765141588098,0.2380952380952381
HPI,4,M2_Core_Salinity,SVR_RBF,LOG1P,6,-0.7874115092050162,88.6812611903477,60.810670764334716,-0.19047619047619052
HPI,4,M2_Core_Salinity,HuberRegressor,LOG1P,6,-0.45787711206382076,80.09032292285248,56.58956106842679,0.28571428571428575
HPI,4,M2_Core_Salinity,RandomForest,LOG1P,6,-0.6654695874555461,85.6027938489403,59.14262922444752,-0.4285714285714286
HPI,4,M2_Core_Salinity,ExtraTrees,LOG1P,6,-0.636323299451518,84.85044864542861,56.38326027582419,-0.261904761904762
HPI,4,M2_Core_Salinity,GradientBoosting,LOG1P,6,-0.8106944361301327,89.25697608144684,61.970941262352184,-0.5714285714285715
HPI,4,M3_Core_IonRatios,Ridge,LOG1P,8,-0.429355829768975,79.3030269666932,59.12079808346357,0.04761904761904763
HPI,4,M3_Core_IonRatios,Lasso,LOG1P,8,-0.6206916136987422,84.44419078154723,59.42373448752168,0.2380952380952381
HPI,4,M3_Core_IonRatios,ElasticNet,LOG1P,8,-0.5378870623929031,82.25869352444631,58.85786515540984,0.2380952380952381
HPI,4,M3_Core_IonRatios,SVR_RBF,LOG1P,8,-0.7617023242341572,88.04117894472716,65.19192363725661,-0.2380952380952381
HPI,4,M3_Core_IonRatios,HuberRegressor,LOG1P,8,-0.5794488208724662,83.36281371910565,61.36379053453914,-0.023809523809523815
HPI,4,M3_Core_IonRatios,RandomForest,LOG1P,8,-0.9172473759492421,91.84566476324355,74.03968462962656,-0.3571428571428572
HPI,4,M3_Core_IonRatios,ExtraTrees,LOG1P,8,-0.7735320127287799,88.33627907497689,68.64203322034548,-0.3571428571428572
HPI,4,M3_Core_IonRatios,GradientBoosting,LOG1P,8,-1.4333500149834646,103.47176974533289,84.94455128556906,-0.523809523809524
HPI,4,M4_Core_IonExchange,Ridge,LOG1P,6,-0.44364397832458,79.69840641327691,58.26029174426097,0.07142857142857144
HPI,4,M4_Core_IonExchange,Lasso,LOG1P,6,-0.5200903767765295,81.78135287817591,57.25860591416121,0.28571428571428575
HPI,4,M4_Core_IonExchange,ElasticNet,LOG1P,6,-0.48527353248074534,80.83934887995206,57.41752955583796,0.261904761904762
HPI,4,M4_Core_IonExchange,SVR_RBF,LOG1P,6,-0.7544245186696281,87.8591363561305,63.1608973758618,-0.09523809523809526
HPI,4,M4_Core_IonExchange,HuberRegressor,LOG1P,6,-0.5756433090044355,83.26232629237714,60.120930215976024,0.04761904761904763
HPI,4,M4_Core_IonExchange,RandomForest,LOG1P,6,-0.9191813081320435,91.8919755626423,71.83521699170466,-0.5476190476190477
HPI,4,M4_Core_IonExchange,ExtraTrees,LOG1P,6,-0.7447484824871777,87.61652016555207,64.61718554977908,-0.3571428571428572
HPI,4,M4_Core_IonExchange,GradientBoosting,LOG1P,6,-1.1831060164156115,98.00697821580532,80.19277088630992,-0.6904761904761906
HPI,4,M5_Core_DepthInteractions,Ridge,LOG1P,7,-0.3817808857844769,77.97209014619729,52.80113871408362,0.30952380952380953
HPI,4,M5_Core_DepthInteractions,Lasso,LOG1P,7,-0.6329953540820834,84.76412054068345,57.540576127893665,0.30952380952380953
HPI,4,M5_Core_DepthInteractions,ElasticNet,LOG1P,7,-0.5291481212682996,82.02464577835822,55.84808946103858,0.30952380952380953
HPI,4,M5_Core_DepthInteractions,SVR_RBF,LOG1P,7,-0.7522639699202984,87.80502105435102,60.03544794767732,-0.07142857142857144
HPI,4,M5_Core_DepthInteractions,HuberRegressor,LOG1P,7,-0.558111405961023,82.79780797187578,56.978517499922155,0.7380952380952381
HPI,4,M5_Core_DepthInteractions,RandomForest,LOG1P,7,-0.6068156608829081,84.08191876303016,56.16007711604045,-0.4761904761904762
HPI,4,M5_Core_DepthInteractions,ExtraTrees,LOG1P,7,-0.6662518729034361,85.62289567447688,57.57629271857674,-0.4047619047619048
HPI,4,M5_Core_DepthInteractions,GradientBoosting,LOG1P,7,-0.6343533786838014,84.7993588034587,54.83577466280866,-0.19047619047619052
HPI,4,M6_Core_AllHydrochemical,Ridge,LOG1P,10,-0.4218717163418557,79.09513898451307,59.45560221526061,0.04761904761904763
HPI,4,M6_Core_AllHydrochemical,Lasso,LOG1P,10,-0.543982674036162,82.42155371973807,58.146037096072334,0.2380952380952381
HPI,4,M6_Core_AllHydrochemical,ElasticNet,LOG1P,10,-0.5178160695877221,81.72015074707943,59.2509360666197,0.04761904761904763
HPI,4,M6_Core_AllHydrochemical,SVR_RBF,LOG1P,10,-0.7085381804356996,86.70256184910993,63.322668611980916,0.261904761904762
HPI,4,M6_Core_AllHydrochemical,HuberRegressor,LOG1P,10,-0.536258785604991,82.2151352566138,60.69959026546778,-0.3333333333333334
HPI,4,M6_Core_AllHydrochemical,RandomForest,LOG1P,10,-0.9413928415189765,92.42219906883268,74.64569584846848,-0.4047619047619048
HPI,4,M6_Core_AllHydrochemical,ExtraTrees,LOG1P,10,-0.7367167589657253,87.41462189662025,69.19476309878502,-0.3333333333333334
HPI,4,M6_Core_AllHydrochemical,GradientBoosting,LOG1P,10,-1.8296912674078962,111.58070808776425,89.82500502318179,-0.5714285714285715
HPI,4,M7_TargetSpecific_Selected,Ridge,LOG1P,7,-0.43565690008030655,79.47763165404183,59.70757009131098,0.04761904761904763
HPI,4,M7_TargetSpecific_Selected,Lasso,LOG1P,7,-0.5533090728592327,82.67011186853705,58.61843585928793,0.2380952380952381
HPI,4,M7_TargetSpecific_Selected,ElasticNet,LOG1P,7,-0.5225298769507234,81.84694951907507,59.28626646248266,0.09523809523809526
HPI,4,M7_TargetSpecific_Selected,SVR_RBF,LOG1P,7,-0.8367909180852531,89.8978794481707,68.00036760066789,-0.3333333333333334
HPI,4,M7_TargetSpecific_Selected,HuberRegressor,LOG1P,7,-0.5290246188076397,82.02133332942033,60.97825232333448,0.04761904761904763
HPI,4,M7_TargetSpecific_Selected,RandomForest,LOG1P,7,-0.8290092195951801,89.70724787114966,72.27765686832488,-0.3571428571428572
HPI,4,M7_TargetSpecific_Selected,ExtraTrees,LOG1P,7,-0.7643813415580434,88.1080955398458,68.48328665016405,-0.4761904761904762
HPI,4,M7_TargetSpecific_Selected,GradientBoosting,LOG1P,7,-1.0855300566720198,95.79168495487644,76.26218074753669,-0.523809523809524
HPI,5,M1_Core,Ridge,LOG1P,5,-0.5266263569457206,38.93962036039083,34.083496571894635,0.0
HPI,5,M1_Core,Lasso,LOG1P,5,-0.1606264738022387,33.952485412344615,27.741857244535918,0.2380952380952381
HPI,5,M1_Core,ElasticNet,LOG1P,5,-0.29619564628257744,35.88067579770058,30.302264960013346,0.1666666666666667
HPI,5,M1_Core,SVR_RBF,LOG1P,5,-0.5814235990775027,39.632315148707,32.291857070399246,-0.2380952380952381
HPI,5,M1_Core,HuberRegressor,LOG1P,5,-0.281295753263999,35.67385381885095,27.7545831450264,0.261904761904762
HPI,5,M1_Core,RandomForest,LOG1P,5,-0.21224073478732564,34.699224738054305,29.170652708269515,0.4523809523809524
HPI,5,M1_Core,ExtraTrees,LOG1P,5,-0.43859459802233336,37.80023915954199,31.622770134190738,0.3571428571428572
HPI,5,M1_Core,GradientBoosting,LOG1P,5,-0.5599606343339891,39.36245295047628,33.32936761061633,0.28571428571428575
HPI,5,M2_Core_Salinity,Ridge,LOG1P,6,-0.5167175739617618,38.813043094084165,34.03550645695556,0.0
HPI,5,M2_Core_Salinity,Lasso,LOG1P,6,-0.16493995898080138,34.01551935306485,28.003049775615434,0.28571428571428575
HPI,5,M2_Core_Salinity,ElasticNet,LOG1P,6,-0.3091055396559321,36.0589158729733,30.67516699236962,0.1666666666666667
HPI,5,M2_Core_Salinity,SVR_RBF,LOG1P,6,-0.6956226492925273,41.03835457734553,32.899203086592344,-0.11904761904761905
HPI,5,M2_Core_Salinity,HuberRegressor,LOG1P,6,-0.42402247938062154,37.60830476214809,30.886725202402047,0.1666666666666667
HPI,5,M2_Core_Salinity,RandomForest,LOG1P,6,-0.2876543006836503,35.76226165354362,29.852044471903973,0.4523809523809524
HPI,5,M2_Core_Salinity,ExtraTrees,LOG1P,6,-0.3996312550852841,37.28482860958153,31.543396567966802,0.4047619047619048
HPI,5,M2_Core_Salinity,GradientBoosting,LOG1P,6,-0.5841729683402397,39.666751384114846,33.729124826096765,0.28571428571428575
HPI,5,M3_Core_IonRatios,Ridge,LOG1P,8,-0.7852374641162314,42.10884516780859,38.55691261411036,0.023809523809523815
HPI,5,M3_Core_IonRatios,Lasso,LOG1P,8,-0.23234157601889316,34.9857255839208,29.330681319018982,0.04761904761904763
HPI,5,M3_Core_IonRatios,ElasticNet,LOG1P,8,-0.3339091891591466,36.39891743518827,31.496110652263596,-0.023809523809523815
HPI,5,M3_Core_IonRatios,SVR_RBF,LOG1P,8,-1.0385499717888416,44.99725448010723,36.71526311719924,-0.1666666666666667
HPI,5,M3_Core_IonRatios,HuberRegressor,LOG1P,8,-0.7121828978840057,41.23826759197289,35.479332123494665,0.09523809523809526
HPI,5,M3_Core_IonRatios,RandomForest,LOG1P,8,-0.7305328349163294,41.45865961716483,37.50342908894188,0.04761904761904763
HPI,5,M3_Core_IonRatios,ExtraTrees,LOG1P,8,-0.6071213390921222,39.95302516462092,35.4285673206002,0.2142857142857143
HPI,5,M3_Core_IonRatios,GradientBoosting,LOG1P,8,-3.353418435232231,65.7567804002835,47.21328600921453,0.07142857142857144
HPI,5,M4_Core_IonExchange,Ridge,LOG1P,6,-0.5199341980065544,38.85417825552591,34.29145726210172,-0.2380952380952381
HPI,5,M4_Core_IonExchange,Lasso,LOG1P,6,-0.28323540031656425,35.70084544745039,29.596639977244017,-0.2142857142857143
HPI,5,M4_Core_IonExchange,ElasticNet,LOG1P,6,-0.2989388441207166,35.91862368419084,30.625160161254545,-0.1666666666666667
HPI,5,M4_Core_IonExchange,SVR_RBF,LOG1P,6,-0.6848121731917516,40.90732497290051,33.94388224394019,-0.2380952380952381
HPI,5,M4_Core_IonExchange,HuberRegressor,LOG1P,6,-0.38187249637776666,37.047535388553186,32.0615398591371,0.0
HPI,5,M4_Core_IonExchange,RandomForest,LOG1P,6,-0.5503756712183931,39.241338036835955,34.34917817634922,0.04761904761904763
HPI,5,M4_Core_IonExchange,ExtraTrees,LOG1P,6,-0.3780404475314778,36.99613175884008,32.53842580419079,0.19047619047619052
HPI,5,M4_Core_IonExchange,GradientBoosting,LOG1P,6,-0.5797552594690454,39.611404366509866,34.55179537173727,0.04761904761904763
HPI,5,M5_Core_DepthInteractions,Ridge,LOG1P,7,-2.3068698954669626,57.31045933205018,44.677188805420386,0.19047619047619052
HPI,5,M5_Core_DepthInteractions,Lasso,LOG1P,7,-1.1070825552680845,45.747367798558514,38.13552496856877,0.19047619047619052
HPI,5,M5_Core_DepthInteractions,ElasticNet,LOG1P,7,-1.542245147878889,50.24976656293112,40.75072419499429,0.19047619047619052
HPI,5,M5_Core_DepthInteractions,SVR_RBF,LOG1P,7,-0.5039424518453812,38.64923873899246,30.575514565665664,0.0
HPI,5,M5_Core_DepthInteractions,HuberRegressor,LOG1P,7,-5.0360192310601,77.42846372268839,53.80416607048794,0.07142857142857144
HPI,5,M5_Core_DepthInteractions,RandomForest,LOG1P,7,-0.600999900468564,39.8768631106161,33.816866985780194,0.4047619047619048
HPI,5,M5_Core_DepthInteractions,ExtraTrees,LOG1P,7,-0.77726779643179,42.01474875562434,35.43994557856415,0.4047619047619048
HPI,5,M5_Core_DepthInteractions,GradientBoosting,LOG1P,7,-0.33815624623399176,36.45681696368516,29.73389844889391,0.3571428571428572
HPI,5,M6_Core_AllHydrochemical,Ridge,LOG1P,10,-1.280942307691138,47.59731837940266,43.63523940292379,0.04761904761904763
HPI,5,M6_Core_AllHydrochemical,Lasso,LOG1P,10,-0.28413620808761375,35.71337391928095,29.42418294323577,-0.2142857142857143
HPI,5,M6_Core_AllHydrochemical,ElasticNet,LOG1P,10,-0.4538756105099351,38.00046933858886,34.28999593780689,0.023809523809523815
HPI,5,M6_Core_AllHydrochemical,SVR_RBF,LOG1P,10,-0.8540062545331453,42.912215037058054,35.27090717236247,-0.04761904761904763
HPI,5,M6_Core_AllHydrochemical,HuberRegressor,LOG1P,10,-1.8135189571830064,52.86281157097104,44.58478864594909,0.1666666666666667
HPI,5,M6_Core_AllHydrochemical,RandomForest,LOG1P,10,-0.7167544618267201,41.2932844084591,36.77580141709997,-0.04761904761904763
HPI,5,M6_Core_AllHydrochemical,ExtraTrees,LOG1P,10,-0.5769640654384856,39.57639514748398,35.05460688354685,0.04761904761904763
HPI,5,M6_Core_AllHydrochemical,GradientBoosting,LOG1P,10,-2.812789264467105,61.53847590845638,41.83706352177879,0.11904761904761905
HPI,5,M7_TargetSpecific_Selected,Ridge,LOG1P,7,-1.3188605685178674,47.99131529837146,44.560000717684524,-0.11904761904761905
HPI,5,M7_TargetSpecific_Selected,Lasso,LOG1P,7,-0.2953814432681636,35.86940483578066,29.575165026871836,-0.2380952380952381
HPI,5,M7_TargetSpecific_Selected,ElasticNet,LOG1P,7,-0.5106776446039305,38.73568462756329,35.20596095886174,0.023809523809523815
HPI,5,M7_TargetSpecific_Selected,SVR_RBF,LOG1P,7,-1.166266543469193,46.38539734625975,39.3081170177674,-0.4285714285714286
HPI,5,M7_TargetSpecific_Selected,HuberRegressor,LOG1P,7,-1.2027849236048644,46.774740062726856,41.76585407983004,0.04761904761904763
HPI,5,M7_TargetSpecific_Selected,RandomForest,LOG1P,7,-0.7485313563254654,41.67369869955325,37.60705856093209,0.0
HPI,5,M7_TargetSpecific_Selected,ExtraTrees,LOG1P,7,-0.6996184711418194,41.08668061841284,36.15587487103171,0.04761904761904763
HPI,5,M7_TargetSpecific_Selected,GradientBoosting,LOG1P,7,-1.073440084118742,45.38068844946276,39.20233791033476,-0.023809523809523815
HPI,6,M1_Core,Ridge,LOG1P,5,-0.25376557338363925,93.97985361259238,62.12789950870478,0.5952380952380953
HPI,6,M1_Core,Lasso,LOG1P,5,-0.07860403364275337,87.16810686110891,47.486233302223354,0.6190476190476191
HPI,6,M1_Core,ElasticNet,LOG1P,5,-0.09641918698733054,87.88503042364071,51.523643615526154,0.6190476190476191
HPI,6,M1_Core,SVR_RBF,LOG1P,5,-0.1346216864958103,89.40300860864495,53.07247437195619,0.11904761904761905
HPI,6,M1_Core,HuberRegressor,LOG1P,5,-0.5076397443808522,103.05649856223548,71.14812077550279,0.5714285714285715
HPI,6,M1_Core,RandomForest,LOG1P,5,-0.28992311337859,95.32537145731642,71.21058384925506,0.07142857142857144
HPI,6,M1_Core,ExtraTrees,LOG1P,5,-0.10106970394003745,88.0712175834216,56.81424682189609,0.30952380952380953
HPI,6,M1_Core,GradientBoosting,LOG1P,5,-0.24839967792392126,93.77852937698914,67.15111909793282,0.09523809523809526
HPI,6,M2_Core_Salinity,Ridge,LOG1P,6,-0.338767646814647,97.1134086907552,67.03080215272689,0.5000000000000001
HPI,6,M2_Core_Salinity,Lasso,LOG1P,6,-0.07860403364275337,87.16810686110891,47.486233302223354,0.6190476190476191
HPI,6,M2_Core_Salinity,ElasticNet,LOG1P,6,-0.09641918698733054,87.88503042364071,51.523643615526154,0.6190476190476191
HPI,6,M2_Core_Salinity,SVR_RBF,LOG1P,6,-0.14028367401762543,89.62580039374765,56.48408335206229,0.09523809523809526
HPI,6,M2_Core_Salinity,HuberRegressor,LOG1P,6,-1.8599047125964434,141.93920735304707,104.8645961977347,0.04761904761904763
HPI,6,M2_Core_Salinity,RandomForest,LOG1P,6,-0.27630782894904105,94.82095183337331,69.33819727871757,0.0
HPI,6,M2_Core_Salinity,ExtraTrees,LOG1P,6,-0.09307886197465476,87.75105406595411,56.29302956969342,0.19047619047619052
HPI,6,M2_Core_Salinity,GradientBoosting,LOG1P,6,-0.24855260124248124,93.78427292411908,67.17920750879392,0.09523809523809526
HPI,6,M3_Core_IonRatios,Ridge,LOG1P,8,-0.1208755379550146,88.85979142873711,56.92192598317631,0.5714285714285715
HPI,6,M3_Core_IonRatios,Lasso,LOG1P,8,-0.06795843279868663,86.73687450031262,46.45265905073412,0.6666666666666669
HPI,6,M3_Core_IonRatios,ElasticNet,LOG1P,8,-0.07252993913175798,86.92231933152634,48.9720729461191,0.7142857142857144
HPI,6,M3_Core_IonRatios,SVR_RBF,LOG1P,8,-0.1549612192377674,90.20078038014599,52.215881323841145,0.14285714285714288
HPI,6,M3_Core_IonRatios,HuberRegressor,LOG1P,8,-0.37097652802995995,98.27467214966623,71.15413325697094,0.4523809523809524
HPI,6,M3_Core_IonRatios,RandomForest,LOG1P,8,-0.4992557698819995,102.7695508290917,74.36288048405365,-0.1666666666666667
HPI,6,M3_Core_IonRatios,ExtraTrees,LOG1P,8,-0.17073157669284567,90.81451335209168,57.45240543157393,0.261904761904762
HPI,6,M3_Core_IonRatios,GradientBoosting,LOG1P,8,-0.2564032323706973,94.07865859347676,64.20398826194975,0.0
HPI,6,M4_Core_IonExchange,Ridge,LOG1P,6,-0.2543972212219232,94.00352418460568,61.60218635814063,0.5952380952380953
HPI,6,M4_Core_IonExchange,Lasso,LOG1P,6,-0.06278380767563485,86.52648437552739,49.04314238002363,0.7142857142857144
HPI,6,M4_Core_IonExchange,ElasticNet,LOG1P,6,-0.09612347330258486,87.87317795011758,52.6874166288391,0.6190476190476191
HPI,6,M4_Core_IonExchange,SVR_RBF,LOG1P,6,-0.09373336377230457,87.7773214423957,54.12155083072206,0.2380952380952381
HPI,6,M4_Core_IonExchange,HuberRegressor,LOG1P,6,-0.502191777353403,102.87012892867766,70.95886469857507,0.5714285714285715
HPI,6,M4_Core_IonExchange,RandomForest,LOG1P,6,-0.4857503876546132,102.30562668867071,75.71718740556173,0.023809523809523815
HPI,6,M4_Core_IonExchange,ExtraTrees,LOG1P,6,-0.3127446223260648,96.16492956957946,69.61130223978617,0.2142857142857143
HPI,6,M4_Core_IonExchange,GradientBoosting,LOG1P,6,-0.7803129266613498,111.98884525229143,83.03627746700056,0.15569141404872364
HPI,6,M5_Core_DepthInteractions,Ridge,LOG1P,7,-0.23673878995534436,93.33952472909125,60.99221910072143,0.5952380952380953
